# MERGE population by country and time period (millions),,
5,NLD,17.151142
5,NOR,6.063492
5,NRU,0.011855347
5,NZL,5.677801
5,OMN,3.739585
5,PAK,274.875396
5,PAN,5.127706
5,PER,38.832436
5,PHL,154.938579
5,PLW,0.023397171
5,PNG,13.549364
5,POL,34.905868
5,PRI,3.657439
5,PRK,26.381631
5,PRT,9.378684
5,PYF,0.327590813
5,QAT,2.611601
5,REU,0.983820633
5,ROU,18.534956
5,RUS,126.188341
5,SAU,44.93769
5,SDN,90.9616
5,SEN,28.606957
5,SGP,6.105946
5,SLB,1.162515
5,SLE,11.088208
5,SLV,7.607108
5,SOM,28.217081
5,STP,0.298618
5,SUR,0.613801
5,SVN,1.993561
5,SWE,10.915885
5,SYC,0.091324
5,SYR,33.051312
5,TGO,11.130448
5,THA,71.03671
5,TLS,1.405634194
5,TON,0.138176
5,TTO,1.288356
5,TUN,12.648966
5,TUR,91.616772
5,TUV,0.012613415
5,TWN,22.37243516
5,TZA,138.31214
5,UKR,36.074469
5,URY,3.663253
5,USA,403.100526
5,VCT,0.112659
5,VEN,41.820642
5,VNM,103.962427
5,VUT,0.512562
5,WLF,0.018204169
5,WSM,0.218965
5,YEM,61.576664
5,ZAF,56.757058
6,MAR,38.750318
6,ABW,0.13463846
6,AGO,47.24256
6,ALB,2.761793
6,ANT,0.183911
6,ARE,12.172369
6,ARG,51.296365
6,ATG,0.112221
6,AUS,32.659704
6,BEL,11.721217
6,BEN,25.397256
6,BGD,192.38432
6,BGR,4.986412
6,BHR,1.765803
6,BHS,0.450178
6,BIH,2.665203
6,BLZ,0.557025
6,BMU,0.064081
6,BRA,216.886116
6,BRB,0.252707
6,CAN,45.101416
6,CHL,19.712657
6,CHN,1190.617034
6,CIV,45.562624
6,CMR,42.870959
6,COD,167.979654
6,COG,10.124697
6,COL,62.366519
6,COM,2.001749
6,CPV,0.629878
6,CRI,5.932118
6,CUB,9.111195
6,CYP,1.326693
6,DEU,72.371401
6,DJI,1.743471
6,DMA,0.062585
6,DNK,5.910413
6,DOM,13.075309
6,DZA,46.165906
6,ECU,19.810437
6,EGY,127.730393
6,ERI,12.859289
6,ESP,49.856601
6,EST,1.201049
6,FIN,5.635736
6,FJI,1.032134
6,FRA,73.952842
6,FSM,0.128577095
6,GAB,3.071461
6,GBR,73.537784
6,GEO,2.958374
6,GHA,54.647953
6,GIN,26.533422
6,GLP,0.486661161
6,GMB,4.611863
6,GNB,3.682001
6,GNQ,1.663617
6,GRC,11.475521
6,GRD,0.089907
6,GTM,35.765404
6,GUY,0.768297
6,GYF,0.304163226
6,HKG,9.567076
6,HND,13.682023
6,HRV,3.699071
6,HTI,14.721754
6,IDN,290.256945
6,IND,1717.9688
6,IRL,6.273861
6,IRQ,97.894639
6,ISL,0.443736
6,ISR,12.960848
6,ITA,57.399172
6,JAM,2.454284
6,JOR,10.191617
6,JPN,103.241312
6,KEN,112.54016
6,KHM,19.117534
6,KIR,0.164044
6,KOR,44.253748
6,KWT,5.559047
6,LBN,4.508442
6,LBR,11.271451
6,LBY,8.892874
6,LKA,22.551854
6,LTU,2.704982
6,LVA,1.823091
6,MAC,0.830503
6,MCO,0.037117647
6,MDG,63.178813
6,MDV,0.39858
6,MEX,142.774662
6,MHL,0.086361673
6,MLT,0.407443
6,MMR,54.223252
6,MNE,0.582507
6,MOZ,57.280451
6,MRT,7.975749
6,MTQ,0.462328103
6,MUS,1.323385
6,MYS,45.437418
6,NAM,3.7702
6,NCL,0.325868313
6,NGA,462.1029
6,NIC,7.953592
6,NLD,16.983981
6,NOR,6.269099
6,NRU,0.012329561
6,NZL,5.827112
6,OMN,3.611043
6,PAK,283.959432
6,PAN,5.271127
6,PER,39.292812
6,PHL,165.506964
6,PLW,0.024333058
6,PNG,15.007767
6,POL,33.553719
6,PRI,3.561287
6,PRK,26.161175
6,PRT,8.676315
6,PYF,0.340694446
6,QAT,2.59686
6,REU,1.023173458
6,ROU,17.430174
6,RUS,120.761349
6,SAU,46.291134
6,SDN,102.055432
6,SEN,32.761688
6,SGP,6.006127
6,SLB,1.304919
6,SLE,12.143673
6,SLV,7.667396
6,SOM,35.954398
6,STP,0.323775
6,SUR,0.610532
6,SVN,1.946388
6,SWE,11.138128
6,SYC,0.087711
6,SYR,34.464404
6,TGO,12.089147
6,THA,68.261936
6,TLS,1.461859562
6,TON,0.14938
6,TTO,1.230482
