seg,segID
India1842,1842
India1843,1843
India1844,1844
India1845,1845
India10046,10046
India1630,1630
India1631,1631
India1632,1632
India1635,1635
India1636,1636
India1637,1637
India1638,1638
India1639,1639
India1640,1640
India1641,1641
India1642,1642
India1633,1633
India1634,1634
India1643,1643
India1644,1644
India1645,1645
India1646,1646
India1647,1647
India1648,1648
India1649,1649
India1650,1650
India1651,1651
India1652,1652
India1653,1653
India1654,1654
India1655,1655
India1656,1656
India1657,1657
India1658,1658
India1659,1659
India1660,1660
India1661,1661
India1662,1662
India1663,1663
India1664,1664
India1665,1665
India1666,1666
India1667,1667
India1668,1668
India1820,1820
India1821,1821
India1822,1822
India1823,1823
India1824,1824
India1825,1825
India1805,1805
India1808,1808
India1809,1809
India1810,1810
India1811,1811
India1812,1812
India1813,1813
India1814,1814
India1815,1815
India1816,1816
India1817,1817
India1818,1818
India1819,1819
India1669,1669
India1670,1670
India1671,1671
India1672,1672
India1673,1673
India1674,1674
India1675,1675
India1676,1676
India1677,1677
India1678,1678
India1679,1679
India1680,1680
India1681,1681
India1682,1682
India1769,1769
India1770,1770
India1771,1771
India1772,1772
India1773,1773
India1774,1774
India1779,1779
India1780,1780
India1781,1781
India1782,1782
India1783,1783
India1784,1784
India1785,1785
India1786,1786
India1787,1787
India1788,1788
India1789,1789
India1790,1790
India1791,1791
India1792,1792
India1793,1793
India1794,1794
India1795,1795
India1796,1796
India1797,1797
India1798,1798
India1799,1799
India1800,1800
India1801,1801
India1802,1802
India1803,1803
India1804,1804
India1806,1806
India1807,1807
India1763,1763
India1764,1764
India1765,1765
India1766,1766
India1767,1767
India1768,1768
India1775,1775
India1776,1776
India1777,1777
India1778,1778
India1687,1687
India1688,1688
India1689,1689
India1690,1690
India1691,1691
India1692,1692
India1693,1693
India1694,1694
India1695,1695
India1696,1696
India1683,1683
India1684,1684
India1685,1685
India1686,1686
India1741,1741
India1748,1748
India1749,1749
India1750,1750
India1751,1751
India1752,1752
India1753,1753
India1754,1754
India1755,1755
India1756,1756
India1757,1757
India1758,1758
India1761,1761
India1762,1762
India1759,1759
India1760,1760
India1732,1732
India1733,1733
India1734,1734
India1735,1735
India1736,1736
India1737,1737
India1738,1738
India1739,1739
India1740,1740
India1742,1742
India1743,1743
India1744,1744
India1745,1745
India1746,1746
India1747,1747
India1697,1697
India1698,1698
India1699,1699
India1700,1700
India1701,1701
India1702,1702
India1703,1703
India1704,1704
India1705,1705
India1706,1706
India1707,1707
India1708,1708
India1709,1709
India1710,1710
India1711,1711
India1712,1712
India1713,1713
India1714,1714
India1715,1715
India1716,1716
India1717,1717
India1718,1718
India1719,1719
India1720,1720
India1721,1721
India1722,1722
India1723,1723
India1724,1724
India1725,1725
India1726,1726
India1727,1727
India1728,1728
India1729,1729
India1730,1730
India1731,1731
India3222,3222
India3223,3223
India3224,3224
India3225,3225
India3226,3226
India9528,9528
India9529,9529
India9533,9533
India9534,9534
India9535,9535
India9536,9536
India9541,9541
India9545,9545
India9546,9546
India9547,9547
India9548,9548
India9550,9550
India9557,9557
India9558,9558
India9559,9559
India9560,9560
India9561,9561
India9562,9562
India9563,9563
Maldives9564,9564
Maldives9565,9565
Maldives9566,9566
Maldives9569,9569
Maldives9570,9570
Maldives9571,9571
Maldives9572,9572
Maldives9573,9573
Maldives9577,9577
Maldives9580,9580
Maldives9574,9574
Maldives9575,9575
Maldives9576,9576
Maldives9578,9578
Maldives9579,9579
Maldives9581,9581
Maldives9586,9586
Maldives9588,9588
Maldives9592,9592
Maldives9593,9593
Maldives9596,9596
Maldives9597,9597
Maldives9598,9598
Maldives9599,9599
Maldives9600,9600
Maldives9601,9601
Maldives9567,9567
Maldives9568,9568
Maldives9583,9583
Maldives9584,9584
Maldives9585,9585
Maldives9587,9587
Maldives9589,9589
Maldives9590,9590
Maldives9594,9594
Maldives9595,9595
Maldives9602,9602
Maldives9604,9604
Maldives9610,9610
Maldives9611,9611
Maldives9613,9613
Maldives9616,9616
Maldives9624,9624
Maldives9625,9625
Maldives9627,9627
Maldives9630,9630
Maldives9603,9603
Maldives9605,9605
Maldives9606,9606
Maldives9607,9607
Maldives9608,9608
Maldives9609,9609
Maldives9612,9612
Maldives9614,9614
Maldives9617,9617
Maldives9621,9621
Maldives3227,3227
Maldives3228,3228
Maldives3229,3229
Maldives9615,9615
Maldives9618,9618
Maldives9619,9619
Maldives9620,9620
Maldives9622,9622
Maldives9634,9634
Maldives9659,9659
Maldives9660,9660
Maldives9661,9661
Maldives9665,9665
Maldives9666,9666
Maldives9667,9667
Maldives9668,9668
Maldives9669,9669
Maldives9670,9670
Maldives9671,9671
Maldives9672,9672
Maldives9673,9673
Maldives9674,9674
Maldives9678,9678
Maldives9680,9680
Maldives9681,9681
Maldives9682,9682
Maldives9675,9675
Maldives9683,9683
Maldives9695,9695
Maldives9697,9697
Maldives9698,9698
Maldives9705,9705
Maldives9707,9707
Maldives9708,9708
Maldives9710,9710
Maldives9711,9711
Maldives9712,9712
Maldives9713,9713
Maldives9714,9714
Maldives9715,9715
Maldives9716,9716
Maldives9717,9717
Maldives9719,9719
Maldives9721,9721
Maldives9706,9706
Maldives9623,9623
Maldives9628,9628
Maldives9629,9629
Maldives9631,9631
Maldives9632,9632
Maldives9633,9633
Maldives9635,9635
Maldives9643,9643
Maldives9645,9645
Maldives9646,9646
Maldives9647,9647
Maldives9648,9648
Maldives9649,9649
Maldives9650,9650
Maldives9651,9651
Maldives9652,9652
Maldives9653,9653
Maldives9654,9654
Maldives9655,9655
Maldives9656,9656
Maldives9657,9657
Maldives9626,9626
Maldives9637,9637
Maldives9638,9638
Maldives9639,9639
Maldives9640,9640
Maldives9641,9641
Maldives9642,9642
Maldives9644,9644
Maldives9658,9658
Maldives9662,9662
Maldives9663,9663
Maldives9664,9664
Maldives9677,9677
Maldives9679,9679
Maldives9686,9686
Maldives9691,9691
Maldives9692,9692
Maldives9693,9693
Maldives9722,9722
Maldives9728,9728
Maldives9730,9730
Maldives9736,9736
Maldives9737,9737
Maldives9738,9738
Maldives9739,9739
Maldives9743,9743
Maldives9745,9745
Maldives9759,9759
Maldives9761,9761
Maldives9763,9763
Maldives9764,9764
Maldives9676,9676
Maldives9684,9684
Maldives9685,9685
Maldives9687,9687
Maldives9688,9688
Maldives9689,9689
Maldives9690,9690
Maldives9694,9694
Maldives9696,9696
Maldives9699,9699
Maldives9700,9700
Maldives9701,9701
Maldives9702,9702
Maldives9703,9703
Maldives9704,9704
Maldives9709,9709
Maldives9718,9718
Maldives9720,9720
Maldives9723,9723
Maldives9724,9724
Maldives9726,9726
Maldives9729,9729
Maldives9731,9731
Pakistan1605,1605
Pakistan1628,1628
Pakistan1606,1606
Pakistan1607,1607
Pakistan1608,1608
Pakistan1609,1609
Pakistan1610,1610
Pakistan1611,1611
Pakistan1612,1612
Pakistan1613,1613
Pakistan1614,1614
Pakistan1615,1615
Pakistan1616,1616
Pakistan1617,1617
Pakistan1618,1618
Pakistan1619,1619
Pakistan1620,1620
Pakistan1621,1621
Pakistan1622,1622
Pakistan1623,1623
Pakistan1624,1624
Pakistan1625,1625
Pakistan1626,1626
Pakistan1627,1627
SriLanka9967,9967
SriLanka9969,9969
SriLanka9970,9970
SriLanka9972,9972
SriLanka9973,9973
SriLanka9968,9968
SriLanka9971,9971
SriLanka9979,9979
SriLanka9981,9981
SriLanka9983,9983
SriLanka9986,9986
SriLanka9987,9987
SriLanka9988,9988
SriLanka9989,9989
SriLanka9974,9974
SriLanka9975,9975
SriLanka9976,9976
SriLanka9977,9977
SriLanka9978,9978
SriLanka9980,9980
SriLanka9982,9982
SriLanka9984,9984
SriLanka9985,9985
Maldives9732,9732
Maldives9733,9733
Maldives9734,9734
Maldives3230,3230
Maldives3231,3231
Maldives3232,3232
Maldives3233,3233
Maldives3234,3234
Maldives3235,3235
Maldives3236,3236
Maldives3237,3237
Maldives9768,9768
Maldives9770,9770
Maldives9772,9772
Maldives9773,9773
Maldives9774,9774
Maldives9780,9780
Maldives9781,9781
Maldives9782,9782
Maldives9783,9783
Maldives9784,9784
Maldives9735,9735
Maldives9740,9740
Maldives9741,9741
Maldives9742,9742
Maldives9744,9744
Maldives9746,9746
Maldives9747,9747
Maldives9748,9748
Maldives9750,9750
Maldives9752,9752
Maldives9753,9753
Maldives9754,9754
Maldives9755,9755
Maldives9756,9756
Maldives9757,9757
Maldives9758,9758
Maldives9760,9760
Maldives9762,9762
Maldives9765,9765
Maldives9766,9766
Maldives9767,9767
Maldives9769,9769
Maldives9771,9771
Maldives9776,9776
Maldives9777,9777
Maldives9778,9778
Maldives9779,9779
Maldives9785,9785
Maldives9786,9786
Maldives9787,9787
Maldives9789,9789
Maldives9790,9790
Maldives9791,9791
Maldives9792,9792
Maldives9793,9793
Maldives9794,9794
Maldives9795,9795
Maldives9796,9796
Maldives9797,9797
Maldives9798,9798
Maldives9799,9799
Maldives9800,9800
Maldives9801,9801
Maldives9802,9802
Maldives9803,9803
Maldives9804,9804
Maldives9807,9807
Maldives9812,9812
Maldives9814,9814
Maldives9819,9819
Maldives9822,9822
Maldives9824,9824
Maldives9825,9825
Maldives9827,9827
Maldives9830,9830
Maldives9832,9832
Maldives9838,9838
Maldives9839,9839
Maldives9840,9840
Maldives9841,9841
Maldives9842,9842
Maldives9843,9843
Maldives9844,9844
Maldives9845,9845
Maldives9846,9846
Maldives9847,9847
Maldives9849,9849
Maldives9850,9850
Maldives9851,9851
Maldives9853,9853
Maldives9854,9854
Maldives9857,9857
Maldives9858,9858
Maldives9859,9859
Maldives9860,9860
Maldives9862,9862
Maldives9863,9863
Maldives9866,9866
Maldives9868,9868
Maldives9869,9869
Maldives9870,9870
Maldives9873,9873
Maldives9874,9874
Maldives9875,9875
Maldives9876,9876
Maldives9889,9889
Maldives9890,9890
Maldives9891,9891
Maldives9892,9892
Maldives9894,9894
Maldives9896,9896
Maldives9897,9897
Maldives9898,9898
Maldives9899,9899
Maldives9900,9900
Maldives9901,9901
Maldives9902,9902
Maldives9903,9903
Maldives9905,9905
Maldives9912,9912
Maldives9914,9914
Maldives9915,9915
Maldives9916,9916
Maldives9917,9917
Maldives9918,9918
Maldives9919,9919
Maldives9920,9920
Maldives9921,9921
Maldives9922,9922
Maldives9923,9923
Maldives9924,9924
Maldives9926,9926
Maldives9927,9927
Maldives9928,9928
Maldives9929,9929
Maldives9930,9930
Maldives9932,9932
Maldives9935,9935
Maldives9937,9937
Maldives9938,9938
Maldives9940,9940
Maldives9941,9941
Maldives9942,9942
Maldives9943,9943
Maldives9944,9944
Maldives9945,9945
Maldives9946,9946
Maldives9947,9947
Maldives9805,9805
Maldives9806,9806
Maldives9808,9808
Maldives9809,9809
Maldives9810,9810
Maldives9811,9811
Maldives9813,9813
Maldives9815,9815
Maldives9816,9816
Maldives9817,9817
Maldives9818,9818
Maldives9820,9820
Maldives9821,9821
Maldives9823,9823
Maldives9826,9826
Maldives9828,9828
Maldives9829,9829
Maldives9831,9831
Maldives9833,9833
Maldives9834,9834
Maldives9835,9835
Maldives9836,9836
Maldives9837,9837
Maldives9848,9848
Maldives9852,9852
Maldives9855,9855
Maldives9856,9856
Maldives9861,9861
Maldives9864,9864
Maldives9865,9865
Maldives9867,9867
Maldives9871,9871
Maldives9872,9872
Maldives9877,9877
Maldives9878,9878
Maldives9879,9879
Maldives9880,9880
Maldives9881,9881
Maldives9882,9882
Maldives9883,9883
Maldives9884,9884
Maldives9885,9885
Maldives9886,9886
Maldives9887,9887
Maldives9888,9888
Maldives9893,9893
Maldives9958,9958
Maldives9904,9904
Maldives9906,9906
Maldives9907,9907
Maldives9908,9908
Maldives9909,9909
Maldives9910,9910
Maldives9911,9911
Maldives9925,9925
Maldives9931,9931
Maldives9933,9933
Maldives9934,9934
Maldives9936,9936
Maldives9939,9939
Maldives9948,9948
Maldives9949,9949
Maldives9950,9950
Maldives9951,9951
Maldives9952,9952
Maldives9953,9953
Maldives9954,9954
Maldives9955,9955
Maldives9956,9956
Philippines10554,10554
Philippines10562,10562
Philippines10563,10563
Philippines10568,10568
Philippines10569,10569
Philippines10587,10587
Philippines10640,10640
Philippines10663,10663
Philippines10527,10527
Philippines10534,10534
Philippines10535,10535
Philippines10536,10536
Philippines10537,10537
Philippines10549,10549
Philippines10526,10526
Philippines10528,10528
Philippines10529,10529
Philippines10530,10530
Philippines10531,10531
Philippines10532,10532
Philippines10533,10533
Philippines10538,10538
Philippines10539,10539
Philippines10540,10540
Philippines10541,10541
Philippines10542,10542
Philippines10543,10543
Philippines10544,10544
Philippines10545,10545
Philippines10546,10546
Philippines10547,10547
Philippines10548,10548
Philippines10550,10550
Philippines10551,10551
Philippines10552,10552
Philippines10553,10553
Philippines10555,10555
Philippines10556,10556
Philippines10557,10557
Philippines10558,10558
Philippines10559,10559
Philippines10560,10560
Philippines10561,10561
Philippines10564,10564
Philippines10565,10565
Philippines10567,10567
Philippines10586,10586
Philippines10591,10591
Philippines10592,10592
Philippines10593,10593
Philippines10594,10594
Philippines10595,10595
Philippines10596,10596
Philippines10597,10597
Philippines10598,10598
Philippines10599,10599
Philippines10600,10600
Philippines10601,10601
Philippines10602,10602
Philippines10603,10603
Philippines10604,10604
Philippines10605,10605
Philippines10606,10606
Philippines10607,10607
Philippines10608,10608
Philippines10609,10609
Philippines10610,10610
Philippines10611,10611
Philippines10612,10612
Philippines10613,10613
Philippines10614,10614
Philippines10615,10615
Philippines10616,10616
Philippines10617,10617
Philippines10618,10618
Philippines10619,10619
Philippines10620,10620
Philippines10621,10621
Philippines10622,10622
Philippines10623,10623
Philippines10624,10624
Philippines10625,10625
Philippines10626,10626
Philippines10627,10627
Philippines10628,10628
Philippines10629,10629
Philippines10630,10630
Philippines10775,10775
Philippines10875,10875
Philippines10876,10876
Philippines10877,10877
Philippines10878,10878
Philippines10879,10879
Philippines10887,10887
Philippines10888,10888
Philippines10889,10889
Philippines10912,10912
Philippines10913,10913
Philippines10914,10914
Philippines10915,10915
Philippines10916,10916
Philippines10917,10917
Philippines10918,10918
Philippines11119,11119
Philippines11120,11120
Philippines11121,11121
Philippines11122,11122
Philippines11123,11123
Philippines11124,11124
Philippines11125,11125
Philippines11138,11138
Philippines11139,11139
Philippines11140,11140
Philippines11141,11141
Philippines11142,11142
Philippines11149,11149
Philippines11150,11150
Philippines11151,11151
Philippines11152,11152
Philippines11153,11153
Philippines11154,11154
Philippines11155,11155
Philippines11156,11156
Philippines11157,11157
Philippines11158,11158
Philippines11159,11159
Philippines11160,11160
Philippines11167,11167
Philippines11168,11168
Philippines11169,11169
Philippines11197,11197
Philippines11198,11198
Philippines11199,11199
Philippines11200,11200
Philippines11201,11201
Philippines11202,11202
Philippines11203,11203
Philippines11204,11204
Philippines11205,11205
Philippines11143,11143
Philippines11144,11144
Philippines11145,11145
Philippines11146,11146
Philippines11147,11147
Philippines11148,11148
Philippines11191,11191
Philippines11192,11192
Philippines11209,11209
Philippines11190,11190
Philippines10681,10681
Philippines10566,10566
Philippines10570,10570
Philippines10571,10571
Philippines10572,10572
Philippines10573,10573
Philippines10574,10574
Philippines10575,10575
Philippines10576,10576
Philippines10577,10577
Philippines10578,10578
Philippines10579,10579
Philippines10580,10580
Philippines10581,10581
Philippines10582,10582
Philippines10583,10583
Philippines10584,10584
Philippines10585,10585
Philippines10588,10588
Philippines10589,10589
Philippines10590,10590
Philippines10641,10641
Philippines10646,10646
Philippines10647,10647
Philippines10648,10648
Philippines10649,10649
Philippines10650,10650
Philippines10651,10651
Philippines10652,10652
Philippines10653,10653
Philippines10654,10654
Philippines10655,10655
Philippines10656,10656
Philippines10657,10657
Philippines10658,10658
Philippines10659,10659
Philippines10660,10660
Philippines10661,10661
Philippines10662,10662
Philippines10687,10687
Philippines10692,10692
Philippines10694,10694
Philippines10695,10695
Philippines10696,10696
Philippines10698,10698
Philippines10699,10699
Philippines10700,10700
Philippines10701,10701
Philippines10702,10702
Philippines10703,10703
Philippines10704,10704
Philippines10737,10737
Philippines10706,10706
Philippines10707,10707
Philippines10708,10708
Philippines10709,10709
Philippines10710,10710
Philippines10711,10711
Philippines10712,10712
Philippines10713,10713
Philippines10714,10714
Philippines10715,10715
Philippines10716,10716
Philippines10717,10717
Philippines10718,10718
Philippines10719,10719
Philippines10720,10720
Philippines10721,10721
Philippines10722,10722
Philippines10723,10723
Philippines10724,10724
Philippines10725,10725
Philippines10726,10726
Philippines10727,10727
Philippines10728,10728
Philippines10729,10729
Philippines10730,10730
Philippines10731,10731
Philippines10732,10732
Philippines10733,10733
Philippines10734,10734
Philippines10735,10735
Philippines10736,10736
Philippines10747,10747
Philippines10748,10748
Philippines10749,10749
Philippines10750,10750
Philippines10751,10751
Philippines10752,10752
Philippines10754,10754
Philippines10758,10758
Philippines10759,10759
Philippines10760,10760
Philippines10761,10761
Philippines10762,10762
Philippines10763,10763
Philippines10764,10764
Philippines10765,10765
Philippines10773,10773
Philippines10774,10774
Philippines11217,11217
Philippines11218,11218
Philippines11219,11219
Philippines11220,11220
Philippines11231,11231
Philippines11232,11232
Philippines11233,11233
Philippines10785,10785
Philippines10786,10786
Philippines10787,10787
Philippines10788,10788
Philippines10789,10789
Philippines10790,10790
Philippines10791,10791
Philippines10792,10792
Philippines10793,10793
Philippines10794,10794
Philippines10801,10801
Philippines10802,10802
Philippines10812,10812
Philippines10813,10813
Philippines10814,10814
Philippines10815,10815
Philippines10816,10816
Philippines10817,10817
Philippines10818,10818
Philippines10819,10819
Philippines10820,10820
Philippines10821,10821
Philippines10822,10822
Philippines11181,11181
Philippines11182,11182
UnitedKingdom9960,9960
Australia10223,10223
BruneiDarussalam10382,10382
BruneiDarussalam10387,10387
BruneiDarussalam10392,10392
BruneiDarussalam10393,10393
BruneiDarussalam10386,10386
BruneiDarussalam10383,10383
BruneiDarussalam10384,10384
BruneiDarussalam10385,10385
Djibouti1414,1414
Djibouti1413,1413
Djibouti1411,1411
Djibouti1410,1410
Djibouti1412,1412
Djibouti1409,1409
Ecuador7788,7788
Ecuador7779,7779
Ecuador7787,7787
Ecuador7793,7793
Ecuador7805,7805
Ecuador7811,7811
Egypt1439,1439
Eritrea1430,1430
Eritrea1427,1427
Eritrea1428,1428
Eritrea1429,1429
Eritrea1423,1423
Eritrea1424,1424
Eritrea1425,1425
Eritrea1426,1426
Eritrea9291,9291
Eritrea1415,1415
Eritrea1422,1422
Eritrea1421,1421
Eritrea1416,1416
Eritrea1417,1417
Eritrea1418,1418
Eritrea1419,1419
Eritrea1420,1420
Indonesia10420,10420
Indonesia10634,10634
Indonesia10636,10636
Indonesia10362,10362
Indonesia10422,10422
Indonesia10423,10423
Indonesia10424,10424
Indonesia10425,10425
Indonesia10426,10426
Indonesia10427,10427
Indonesia10428,10428
Indonesia10429,10429
Indonesia10430,10430
Indonesia10633,10633
Indonesia10637,10637
Indonesia10639,10639
Indonesia10411,10411
Indonesia10413,10413
Indonesia10414,10414
Indonesia10415,10415
Indonesia10417,10417
Indonesia10418,10418
Indonesia10419,10419
Indonesia10421,10421
Indonesia10194,10194
Indonesia3238,3238
Indonesia3279,3279
Indonesia3280,3280
Indonesia3281,3281
Indonesia3282,3282
Indonesia3283,3283
Indonesia3284,3284
Indonesia3285,3285
Indonesia3287,3287
Indonesia3288,3288
Indonesia3290,3290
Indonesia3289,3289
Indonesia3291,3291
Indonesia11261,11261
Indonesia11262,11262
Indonesia11263,11263
Indonesia11264,11264
Indonesia11265,11265
Indonesia11266,11266
Indonesia11267,11267
Indonesia11268,11268
Indonesia11286,11286
Indonesia11287,11287
Indonesia11288,11288
Indonesia11289,11289
Indonesia11290,11290
Indonesia11291,11291
Indonesia11292,11292
Indonesia11293,11293
Indonesia11294,11294
Indonesia11295,11295
Indonesia11296,11296
Indonesia11297,11297
Indonesia11298,11298
Indonesia11299,11299
Indonesia11300,11300
Indonesia11301,11301
Indonesia11302,11302
Indonesia11303,11303
Indonesia11304,11304
Indonesia11305,11305
Indonesia11306,11306
Indonesia11307,11307
Indonesia11308,11308
Indonesia11309,11309
Indonesia11310,11310
Indonesia11311,11311
Indonesia11312,11312
Indonesia11313,11313
Indonesia11314,11314
Indonesia11315,11315
Indonesia11316,11316
Indonesia11317,11317
Indonesia11318,11318
Indonesia11319,11319
Indonesia11320,11320
Indonesia11321,11321
Indonesia11322,11322
Indonesia11323,11323
Indonesia11324,11324
Indonesia11325,11325
Indonesia11326,11326
Indonesia11327,11327
Indonesia11328,11328
Indonesia11329,11329
Indonesia11330,11330
Indonesia11331,11331
Indonesia11332,11332
Indonesia11337,11337
Indonesia11338,11338
Indonesia10275,10275
Indonesia10287,10287
Indonesia10352,10352
Indonesia10379,10379
Indonesia10388,10388
Indonesia10389,10389
Indonesia10391,10391
Indonesia10395,10395
Indonesia10397,10397
Indonesia10403,10403
Indonesia10404,10404
Indonesia10405,10405
Indonesia10406,10406
Indonesia10200,10200
Indonesia10201,10201
Indonesia10202,10202
Indonesia10203,10203
Indonesia10204,10204
Indonesia3240,3240
Indonesia3239,3239
Indonesia3241,3241
Indonesia3273,3273
Indonesia3274,3274
Indonesia3275,3275
Indonesia3276,3276
Indonesia3277,3277
Indonesia3278,3278
Indonesia11165,11165
Indonesia11173,11173
Indonesia11238,11238
Indonesia10368,10368
Indonesia10369,10369
Indonesia10370,10370
Indonesia10373,10373
Indonesia10374,10374
Indonesia10435,10435
Indonesia10436,10436
Indonesia10376,10376
Indonesia10377,10377
Indonesia10378,10378
Indonesia11473,11473
Indonesia11476,11476
Indonesia11477,11477
Indonesia11475,11475
Indonesia3268,3268
Indonesia3269,3269
Indonesia3270,3270
Indonesia3271,3271
Indonesia3272,3272
Indonesia11248,11248
Indonesia11250,11250
Indonesia11251,11251
Indonesia11252,11252
Indonesia11254,11254
Indonesia11260,11260
Indonesia11236,11236
Indonesia11253,11253
Indonesia11278,11278
Indonesia10407,10407
Indonesia10409,10409
Indonesia10664,10664
Indonesia10668,10668
Indonesia11430,11430
Indonesia11456,11456
Indonesia11467,11467
Indonesia11269,11269
Indonesia11270,11270
Indonesia11271,11271
Indonesia11340,11340
Indonesia11360,11360
Indonesia11426,11426
Indonesia11428,11428
Indonesia11431,11431
Indonesia11433,11433
Indonesia11437,11437
Indonesia11438,11438
Indonesia11439,11439
Indonesia11440,11440
Indonesia11441,11441
Indonesia11454,11454
Indonesia11455,11455
Indonesia11458,11458
Indonesia11459,11459
Indonesia11468,11468
Indonesia11562,11562
Indonesia11647,11647
Indonesia11648,11648
Indonesia10455,10455
Indonesia3242,3242
Indonesia3243,3243
Indonesia3244,3244
Indonesia3245,3245
Indonesia3246,3246
Indonesia3247,3247
Indonesia3248,3248
Indonesia3249,3249
Indonesia3250,3250
Indonesia3251,3251
Indonesia3252,3252
Indonesia3253,3253
Indonesia3254,3254
Indonesia3259,3259
Indonesia3261,3261
Indonesia3262,3262
Indonesia3263,3263
Indonesia3264,3264
Indonesia3265,3265
Indonesia3266,3266
Indonesia3267,3267
Indonesia10270,10270
Indonesia10221,10221
Indonesia10224,10224
Indonesia10230,10230
Kenya1368,1368
Kenya1361,1361
Kenya1362,1362
Kenya1363,1363
Kenya1364,1364
Kenya1365,1365
Kenya1366,1366
Kenya1367,1367
Kenya9347,9347
Malaysia10394,10394
Malaysia10416,10416
Malaysia10635,10635
Malaysia10381,10381
Malaysia10390,10390
Malaysia10361,10361
Malaysia10396,10396
Malaysia10398,10398
Malaysia10399,10399
Malaysia10400,10400
Malaysia10401,10401
Malaysia10402,10402
Malaysia10408,10408
Malaysia10410,10410
Malaysia10412,10412
Malaysia10508,10508
Malaysia10517,10517
Malaysia10524,10524
Malaysia10665,10665
Malaysia10363,10363
Malaysia10364,10364
Malaysia10365,10365
Malaysia10366,10366
Malaysia10367,10367
Malaysia10371,10371
Malaysia10372,10372
Malaysia10375,10375
Malaysia10380,10380
Malaysia10437,10437
MicronesiaFedStates11740,11740
MicronesiaFedStates11741,11741
MicronesiaFedStates11742,11742
MicronesiaFedStates11743,11743
MicronesiaFedStates11744,11744
Palau11626,11626
Palau11627,11627
PapuaNewGuinea11709,11709
PapuaNewGuinea11715,11715
PapuaNewGuinea11716,11716
PapuaNewGuinea11717,11717
Philippines10509,10509
Philippines10642,10642
Philippines10643,10643
Philippines10644,10644
Philippines10645,10645
Philippines10507,10507
Philippines10511,10511
Philippines11183,11183
Philippines10823,10823
Philippines10824,10824
Philippines10825,10825
Philippines10826,10826
Philippines10827,10827
Philippines10828,10828
Philippines10829,10829
Philippines10830,10830
Philippines10841,10841
Philippines11215,11215
Philippines11216,11216
Philippines11221,11221
Philippines11230,11230
Philippines11234,11234
Philippines11235,11235
Philippines10755,10755
Philippines10756,10756
Philippines10895,10895
Philippines10896,10896
Philippines10897,10897
Philippines10898,10898
Philippines10899,10899
Philippines10900,10900
Philippines10901,10901
Philippines10902,10902
Philippines10903,10903
Philippines11129,11129
Philippines11130,11130
Philippines11131,11131
Philippines11132,11132
Philippines10757,10757
Philippines10766,10766
Philippines10767,10767
Philippines10768,10768
Philippines10769,10769
Philippines10770,10770
Philippines10771,10771
Philippines10772,10772
Philippines10890,10890
Philippines10891,10891
Philippines10892,10892
Philippines10893,10893
Philippines10894,10894
Philippines10904,10904
Philippines10905,10905
Philippines10906,10906
Philippines11110,11110
Philippines11111,11111
Philippines11112,11112
Philippines11113,11113
Philippines11114,11114
Philippines11127,11127
Philippines11128,11128
Philippines11133,11133
Philippines11134,11134
Philippines11135,11135
Philippines11136,11136
Philippines11137,11137
Philippines10856,10856
Philippines10857,10857
Philippines10858,10858
Philippines10859,10859
Philippines10860,10860
Philippines10842,10842
Philippines10843,10843
Philippines10861,10861
Philippines10862,10862
Philippines10863,10863
Philippines10864,10864
Philippines10865,10865
Philippines10866,10866
Philippines10867,10867
Philippines10868,10868
Philippines10869,10869
Philippines10870,10870
Philippines10871,10871
Philippines10872,10872
Philippines10873,10873
Philippines11245,11245
Philippines11246,11246
Philippines11247,11247
Philippines10806,10806
Philippines10807,10807
Philippines10808,10808
Philippines10809,10809
Philippines10810,10810
Philippines10811,10811
Philippines10844,10844
Philippines10845,10845
Philippines10846,10846
Philippines10847,10847
Philippines10848,10848
Philippines10849,10849
Philippines10850,10850
Philippines10851,10851
Philippines10852,10852
Philippines10853,10853
Philippines10854,10854
Philippines10855,10855
Philippines10684,10684
Philippines10686,10686
Philippines10685,10685
Philippines10697,10697
Philippines10739,10739
Philippines10740,10740
Philippines10741,10741
Philippines10742,10742
Philippines10743,10743
Philippines10744,10744
Philippines10745,10745
Philippines10776,10776
Philippines10777,10777
Philippines10778,10778
Philippines10779,10779
Philippines10780,10780
Philippines10781,10781
Philippines10782,10782
Philippines10783,10783
Philippines10784,10784
Philippines10795,10795
Philippines10796,10796
Philippines10797,10797
Philippines10798,10798
Philippines10799,10799
Philippines10800,10800
Philippines10803,10803
Philippines10804,10804
Philippines10805,10805
Philippines10831,10831
Philippines10832,10832
Philippines10833,10833
Philippines10834,10834
Philippines10835,10835
Philippines10836,10836
Philippines10837,10837
Philippines10838,10838
Philippines10839,10839
Philippines10840,10840
Philippines10907,10907
Philippines10908,10908
Philippines10909,10909
Philippines10910,10910
Philippines10911,10911
SaoTome&Principe9209,9209
SaoTome&Principe9206,9206
Somalia1407,1407
Somalia1369,1369
Somalia1391,1391
Somalia1392,1392
Somalia1393,1393
Somalia1394,1394
Somalia1395,1395
Somalia1386,1386
Somalia1387,1387
Somalia1388,1388
Somalia1389,1389
Somalia1390,1390
Somalia1383,1383
Somalia1384,1384
Somalia1385,1385
Somalia1404,1404
Somalia1405,1405
Somalia1406,1406
Somalia1408,1408
Somalia1396,1396
Somalia1397,1397
Somalia1398,1398
Somalia1400,1400
Somalia1401,1401
Somalia1402,1402
Somalia1403,1403
Somalia1399,1399
Somalia1382,1382
