segments,s1,s10,s100,s1000,smax
RussianFederation2553,0,0.147,0.3,0.459,3.459
RussianFederation11753,0,0.157,0.321,0.492,3.492
RussianFederation2945,0,0.156,0.321,0.49,3.49
RussianFederation2947,0,0.192,0.397,0.611,3.611
RussianFederation2948,0,0.143,0.291,0.444,3.444
RussianFederation2530,0,0.128,0.261,0.398,3.398
RussianFederation2531,0,0.174,0.357,0.55,3.55
RussianFederation2524,0,0.127,0.259,0.394,3.394
RussianFederation2525,0,0.122,0.248,0.377,3.377
RussianFederation2526,0,0.129,0.263,0.4,3.4
RussianFederation2527,0,0.132,0.269,0.409,3.409
RussianFederation2528,0,0.13,0.266,0.405,3.405
RussianFederation2529,0,0.128,0.259,0.395,3.395
RussianFederation11681,0,0.134,0.272,0.415,3.415
RussianFederation2550,0,0.137,0.278,0.423,3.423
RussianFederation2551,0,0.338,0.706,1.104,4.104
RussianFederation2546,0,0.176,0.362,0.556,3.556
RussianFederation2547,0,0.181,0.373,0.575,3.575
RussianFederation2548,0,0.137,0.279,0.425,3.425
RussianFederation2549,0,0.138,0.283,0.431,3.431
RussianFederation2520,0,0.125,0.254,0.386,3.386
RussianFederation2521,0,0.124,0.252,0.383,3.383
RussianFederation2522,0,0.147,0.301,0.46,3.46
RussianFederation2523,0,0.141,0.288,0.44,3.44
RussianFederation2518,0,0.128,0.26,0.396,3.396
RussianFederation2519,0,0.136,0.278,0.424,3.424
RussianFederation2512,0,0.124,0.253,0.385,3.385
RussianFederation2513,0,0.12,0.243,0.37,3.37
RussianFederation2514,0,0.128,0.262,0.399,3.399
RussianFederation2515,0,0.127,0.26,0.396,3.396
RussianFederation2516,0,0.145,0.298,0.458,3.458
RussianFederation2517,0,0.139,0.286,0.437,3.437
RussianFederation2511,0,0.121,0.246,0.373,3.373
RussianFederation2508,0,0.125,0.255,0.388,3.388
RussianFederation2509,0,0.128,0.261,0.398,3.398
RussianFederation2510,0,0.123,0.25,0.38,3.38
RussianFederation11423,0,0.133,0.271,0.414,3.414
RussianFederation11434,0,0.129,0.263,0.4,3.4
RussianFederation11432,0,0.203,0.423,0.657,3.657
RussianFederation11435,0,0.176,0.365,0.564,3.564
RussianFederation631,0,0.139,0.284,0.434,3.434
RussianFederation632,0,0.135,0.275,0.419,3.419
RussianFederation633,0,0.132,0.268,0.408,3.408
RussianFederation634,0,0.132,0.268,0.408,3.408
RussianFederation635,0,0.134,0.273,0.417,3.417
RussianFederation636,0,0.137,0.28,0.428,3.428
RussianFederation637,0,0.131,0.267,0.407,3.407
RussianFederation638,0,0.127,0.258,0.392,3.392
RussianFederation639,0,0.12,0.244,0.37,3.37
RussianFederation640,0,0.13,0.264,0.402,3.402
RussianFederation641,0,0.273,0.573,0.893,3.893
RussianFederation642,0,0.161,0.332,0.51,3.51
RussianFederation643,0,0.177,0.365,0.563,3.563
RussianFederation2493,0,0.164,0.339,0.522,3.522
RussianFederation2494,0,0.164,0.338,0.521,3.521
RussianFederation2495,0,0.164,0.338,0.521,3.521
RussianFederation2496,0,0.156,0.322,0.496,3.496
RussianFederation2497,0,0.163,0.337,0.52,3.52
RussianFederation2498,0,0.16,0.33,0.507,3.507
RussianFederation2499,0,0.126,0.257,0.391,3.391
RussianFederation2500,0,0.136,0.278,0.425,3.425
RussianFederation2501,0,0.124,0.253,0.384,3.384
RussianFederation2502,0,0.135,0.276,0.421,3.421
RussianFederation2503,0,0.13,0.266,0.406,3.406
RussianFederation2504,0,0.127,0.259,0.394,3.394
RussianFederation2505,0,0.119,0.242,0.368,3.368
RussianFederation2506,0,0.142,0.291,0.445,3.445
RussianFederation2507,0,0.14,0.287,0.439,3.439
RussianFederation11223,0,0.196,0.409,0.635,3.635
RussianFederation11585,0,0.239,0.501,0.781,3.781
RussianFederation11586,0,0.203,0.424,0.659,3.659
RussianFederation11587,0,0.256,0.538,0.841,3.841
RussianFederation11588,0,0.135,0.275,0.42,3.42
RussianFederation11589,0,0.316,0.669,1.051,4.051
RussianFederation11590,0,0.194,0.403,0.625,3.625
RussianFederation11591,0,0.129,0.264,0.401,3.401
RussianFederation11596,0,0.175,0.362,0.559,3.559
RussianFederation11597,0,0.279,0.589,0.922,3.922
RussianFederation11598,0,0.182,0.378,0.585,3.585
RussianFederation11599,0,0.138,0.284,0.433,3.433
RussianFederation11707,0,0.149,0.306,0.468,3.468
RussianFederation11708,0,0.124,0.252,0.383,3.383
RussianFederation11711,0,0.182,0.376,0.579,3.579
RussianFederation11592,0,0.131,0.267,0.407,3.407
RussianFederation11593,0,0.141,0.29,0.443,3.443
RussianFederation11594,0,0.149,0.305,0.468,3.468
RussianFederation11595,0,0.159,0.329,0.505,3.505
RussianFederation11600,0,0.155,0.32,0.492,3.492
RussianFederation11601,0,0.171,0.353,0.545,3.545
RussianFederation11602,0,0.174,0.36,0.555,3.555
RussianFederation11603,0,0.158,0.325,0.5,3.5
RussianFederation11604,0,0.15,0.308,0.471,3.471
RussianFederation11605,0,0.188,0.391,0.605,3.605
RussianFederation11606,0,0.167,0.345,0.531,3.531
RussianFederation11607,0,0.212,0.443,0.687,3.687
RussianFederation11608,0,0.138,0.282,0.43,3.43
RussianFederation11609,0,0.142,0.291,0.446,3.446
RussianFederation11610,0,0.14,0.286,0.437,3.437
RussianFederation11611,0,0.128,0.26,0.395,3.395
RussianFederation644,0,0.251,0.524,0.814,3.814
RussianFederation645,0,0.173,0.357,0.549,3.549
RussianFederation646,0,0.176,0.364,0.56,3.56
RussianFederation647,0,0.166,0.342,0.525,3.525
RussianFederation648,0,0.158,0.324,0.497,3.497
RussianFederation649,0,0.149,0.305,0.467,3.467
RussianFederation650,0,0.24,0.502,0.78,3.78
RussianFederation651,0,0.171,0.352,0.542,3.542
RussianFederation652,0,0.183,0.379,0.585,3.585
RussianFederation653,0,0.131,0.266,0.405,3.405
RussianFederation654,0,0.139,0.284,0.434,3.434
RussianFederation655,0,0.108,0.217,0.328,3.328
RussianFederation656,0,0.105,0.211,0.317,3.317
RussianFederation657,0,0.105,0.211,0.318,3.318
RussianFederation658,0,0.115,0.233,0.352,3.352
RussianFederation659,0,0.115,0.232,0.351,3.351
RussianFederation660,0,0.105,0.212,0.319,3.319
RussianFederation661,0,0.115,0.233,0.353,3.353
RussianFederation662,0,0.115,0.231,0.35,3.35
Spain8445,0,0.104,0.207,0.311,3.311
Spain8446,0,0.103,0.207,0.311,3.311
Spain8447,0,0.104,0.208,0.312,3.312
Spain8452,0,0.103,0.207,0.311,3.311
Spain8469,0,0.103,0.207,0.311,3.311
Spain8476,0,0.104,0.208,0.312,3.312
Spain8477,0,0.103,0.207,0.311,3.311
Spain8478,0,0.103,0.207,0.311,3.311
Spain8550,0,0.106,0.212,0.32,3.32
Spain8557,0,0.105,0.211,0.317,3.317
Spain8558,0,0.107,0.214,0.322,3.322
Spain8559,0,0.108,0.217,0.326,3.326
Turkey677,0,0.106,0.214,0.323,3.323
Ukraine630,0,0.157,0.322,0.493,3.493
Ukraine625,0,0.164,0.337,0.517,3.517
Ukraine626,0,0.123,0.25,0.38,3.38
Ukraine627,0,0.14,0.285,0.435,3.435
Ukraine628,0,0.132,0.269,0.409,3.409
Ukraine629,0,0.18,0.372,0.574,3.574
Ukraine573,0,0.164,0.337,0.518,3.518
Ukraine574,0,0.164,0.338,0.519,3.519
Ukraine575,0,0.179,0.369,0.57,3.57
Ukraine576,0,0.193,0.399,0.616,3.616
Ukraine577,0,0.189,0.392,0.605,3.605
Ukraine578,0,0.168,0.346,0.532,3.532
Ukraine579,0,0.174,0.359,0.554,3.554
Ukraine583,0,0.27,0.565,0.881,3.881
Ukraine584,0,0.216,0.45,0.698,3.698
Ukraine585,0,0.287,0.603,0.942,3.942
Ukraine566,0,0.218,0.454,0.705,3.705
Ukraine567,0,0.198,0.411,0.637,3.637
Ukraine568,0,0.188,0.388,0.6,3.6
Ukraine569,0,0.187,0.386,0.596,3.596
Ukraine570,0,0.175,0.362,0.557,3.557
Ukraine571,0,0.15,0.307,0.471,3.471
Ukraine572,0,0.165,0.339,0.521,3.521
Ukraine619,0,0.307,0.644,1.007,4.007
Ukraine621,0,0.318,0.668,1.044,4.044
Ukraine620,0,0.23,0.479,0.743,3.743
Ukraine622,0,0.151,0.309,0.474,3.474
Ukraine623,0,0.141,0.289,0.441,3.441
Ukraine624,0,0.139,0.285,0.435,3.435
Ukraine586,0,0.218,0.453,0.702,3.702
Ukraine587,0,0.423,0.894,1.405,4.405
Ukraine588,0,0.164,0.338,0.519,3.519
Ukraine589,0,0.178,0.369,0.569,3.569
Ukraine590,0,0.189,0.392,0.606,3.606
Ukraine591,0,0.182,0.376,0.581,3.581
Ukraine592,0,0.166,0.342,0.527,3.527
Ukraine593,0,0.165,0.339,0.522,3.522
Ukraine594,0,0.147,0.301,0.462,3.462
Ukraine595,0,0.14,0.285,0.435,3.435
Ukraine614,0,0.271,0.567,0.884,3.884
Ukraine615,0,0.378,0.797,1.25,4.25
Ukraine616,0,0.269,0.564,0.879,3.879
Ukraine617,0,0.269,0.562,0.877,3.877
Ukraine618,0,0.248,0.517,0.805,3.805
Ukraine602,0,0.133,0.269,0.41,3.41
Ukraine603,0,0.141,0.288,0.44,3.44
Ukraine604,0,0.158,0.326,0.501,3.501
Ukraine605,0,0.162,0.334,0.513,3.513
Ukraine606,0,0.152,0.312,0.478,3.478
Ukraine607,0,0.17,0.349,0.537,3.537
Ukraine608,0,0.37,0.779,1.221,4.221
Ukraine609,0,0.37,0.78,1.222,4.222
Ukraine610,0,0.175,0.36,0.555,3.555
Ukraine611,0,0.157,0.322,0.494,3.494
Ukraine612,0,0.179,0.369,0.569,3.569
Ukraine613,0,0.165,0.341,0.524,3.524
Ukraine596,0,0.146,0.299,0.458,3.458
Ukraine597,0,0.142,0.291,0.445,3.445
Ukraine598,0,0.115,0.232,0.352,3.352
Ukraine599,0,0.113,0.229,0.345,3.345
Ukraine600,0,0.113,0.229,0.346,3.346
Ukraine601,0,0.115,0.232,0.351,3.351
Ukraine580,0,0.213,0.443,0.687,3.687
Ukraine581,0,0.227,0.473,0.735,3.735
Ukraine582,0,0.246,0.514,0.8,3.8
Bermuda7942,0,0.139,0.284,0.434,3.434
Canada7717,0,0.184,0.378,0.583,3.583
Japan11177,0,0.115,0.231,0.35,3.35
Japan11178,0,0.127,0.258,0.392,3.392
Japan11184,0,0.125,0.255,0.388,3.388
Japan11279,0,0.108,0.217,0.328,3.328
Japan11281,0,0.108,0.218,0.328,3.328
Japan10880,0,0.116,0.234,0.355,3.355
Japan10881,0,0.116,0.234,0.355,3.355
Japan10882,0,0.109,0.22,0.332,3.332
Japan10883,0,0.114,0.23,0.349,3.349
Japan10884,0,0.139,0.284,0.435,3.435
Japan10885,0,0.131,0.267,0.407,3.407
Japan10886,0,0.126,0.256,0.389,3.389
Japan11109,0,0.141,0.288,0.441,3.441
Japan11115,0,0.126,0.257,0.391,3.391
Japan11116,0,0.193,0.401,0.621,3.621
Japan11117,0,0.154,0.317,0.487,3.487
Japan11161,0,0.141,0.288,0.441,3.441
Japan11163,0,0.141,0.288,0.441,3.441
Japan11175,0,0.112,0.226,0.342,3.342
Spain8479,0,0.104,0.207,0.312,3.312
Spain8480,0,0.103,0.207,0.311,3.311
Spain8481,0,0.103,0.207,0.311,3.311
Spain8482,0,0.103,0.207,0.311,3.311
Spain8483,0,0.105,0.21,0.316,3.316
Spain8484,0,0.108,0.218,0.329,3.329
Spain8485,0,0.104,0.207,0.312,3.312
Spain8486,0,0.104,0.207,0.312,3.312
Spain8534,0,0.104,0.209,0.315,3.315
Spain8535,0,0.104,0.208,0.313,3.313
Spain8536,0,0.105,0.211,0.317,3.317
Spain8537,0,0.111,0.224,0.338,3.338
Spain8538,0,0.107,0.214,0.323,3.323
UnitedStates4079,0,0.2,0.414,0.64,3.64
UnitedStates4089,0,0.335,0.705,1.101,4.101
UnitedStates4090,0,0.239,0.499,0.774,3.774
UnitedStates4091,0,0.261,0.545,0.847,3.847
UnitedStates4092,0,0.205,0.424,0.656,3.656
UnitedStates4093,0,0.179,0.369,0.569,3.569
UnitedStates4094,0,0.182,0.376,0.579,3.579
UnitedStates4095,0,0.199,0.413,0.638,3.638
UnitedStates4171,0,0.182,0.376,0.58,3.58
UnitedStates4172,0,0.162,0.334,0.512,3.512
UnitedStates4173,0,0.163,0.335,0.513,3.513
UnitedStates4174,0,0.152,0.312,0.477,3.477
UnitedStates4175,0,0.17,0.35,0.539,3.539
UnitedStates4176,0,0.21,0.437,0.675,3.675
UnitedStates4177,0,0.197,0.41,0.633,3.633
UnitedStates4178,0,0.186,0.386,0.595,3.595
UnitedStates4179,0,0.203,0.42,0.649,3.649
UnitedStates4180,0,0.137,0.28,0.427,3.427
UnitedStates4181,0,0.122,0.246,0.373,3.373
UnitedStates4182,0,0.162,0.333,0.511,3.511
UnitedStates4183,0,0.172,0.354,0.545,3.545
UnitedStates4184,0,0.183,0.379,0.585,3.585
UnitedStates7452,0,0.141,0.289,0.44,3.44
UnitedStates7453,0,0.281,0.59,0.918,3.918
UnitedStates7454,0,0.242,0.506,0.785,3.785
UnitedStates7455,0,0.255,0.535,0.83,3.83
UnitedStates7456,0,0.365,0.773,1.209,4.209
UnitedStates7461,0,0.301,0.634,0.989,3.989
UnitedStates7462,0,0.351,0.742,1.16,4.16
UnitedStates7463,0,0.67,1.431,2.252,5.252
UnitedStates7464,0,0.251,0.526,0.817,3.817
UnitedStates7465,0,0.23,0.481,0.745,3.745
UnitedStates7466,0,0.272,0.572,0.889,3.889
UnitedStates7467,0,0.202,0.421,0.651,3.651
UnitedStates7468,0,0.213,0.445,0.688,3.688
UnitedStates7469,0,0.263,0.553,0.86,3.86
UnitedStates7470,0,0.176,0.363,0.558,3.558
UnitedStates7471,0,0.179,0.37,0.569,3.569
UnitedStates7472,0,0.171,0.353,0.542,3.542
UnitedStates7473,0,0.18,0.374,0.576,3.576
UnitedStates7474,0,0.258,0.54,0.839,3.839
UnitedStates7475,0,0.276,0.581,0.905,3.905
UnitedStates7476,0,0.279,0.586,0.912,3.912
UnitedStates7477,0,0.287,0.604,0.94,3.94
UnitedStates7478,0,0.323,0.681,1.062,4.062
UnitedStates7479,0,0.227,0.474,0.735,3.735
UnitedStates7480,0,0.256,0.537,0.834,3.834
UnitedStates7481,0,0.375,0.794,1.242,4.242
UnitedStates7482,0,0.472,1.002,1.571,4.571
UnitedStates7483,0,0.482,1.025,1.609,4.609
UnitedStates7484,0,0.494,1.05,1.649,4.649
UnitedStates7485,0,0.402,0.852,1.334,4.334
UnitedStates7486,0,0.4,0.847,1.326,4.326
UnitedStates7487,0,0.313,0.659,1.029,4.029
UnitedStates7488,0,0.363,0.768,1.2,4.2
UnitedStates7489,0,0.426,0.903,1.415,4.415
UnitedStates7490,0,0.383,0.812,1.27,4.27
UnitedStates4080,0,0.359,0.754,1.18,4.18
UnitedStates4083,0,0.262,0.549,0.854,3.854
UnitedStates4084,0,0.217,0.45,0.696,3.696
UnitedStates4085,0,0.295,0.619,0.965,3.965
UnitedStates4086,0,0.242,0.505,0.784,3.784
UnitedStates4087,0,0.21,0.436,0.675,3.675
UnitedStates4088,0,0.189,0.39,0.602,3.602
UnitedStates4081,0,0.276,0.578,0.901,3.901
UnitedStates4082,0,0.239,0.497,0.771,3.771
UnitedStates7646,0,0.321,0.671,1.049,4.049
UnitedStates7650,0,0.187,0.386,0.596,3.596
UnitedStates4220,0,0.409,0.867,1.358,4.358
UnitedStates4260,0,0.324,0.683,1.066,4.066
UnitedStates4255,0,0.16,0.329,0.504,3.504
UnitedStates4256,0,0.243,0.509,0.79,3.79
UnitedStates4257,0,0.392,0.83,1.299,4.299
UnitedStates4258,0,0.422,0.896,1.403,4.403
UnitedStates4259,0,0.468,0.995,1.56,4.56
UnitedStates4261,0,0.21,0.437,0.675,3.675
UnitedStates4133,0,0.232,0.484,0.75,3.75
UnitedStates4148,0,0.162,0.333,0.511,3.511
UnitedStates4149,0,0.163,0.336,0.516,3.516
UnitedStates4150,0,0.176,0.364,0.559,3.559
UnitedStates4151,0,0.228,0.475,0.736,3.736
UnitedStates4152,0,0.185,0.385,0.593,3.593
UnitedStates4153,0,0.203,0.422,0.652,3.652
UnitedStates4154,0,0.229,0.478,0.741,3.741
UnitedStates4155,0,0.229,0.479,0.743,3.743
UnitedStates4156,0,0.175,0.362,0.557,3.557
UnitedStates4157,0,0.181,0.375,0.577,3.577
UnitedStates4158,0,0.196,0.407,0.628,3.628
UnitedStates4159,0,0.191,0.395,0.61,3.61
UnitedStates4160,0,0.237,0.495,0.768,3.768
UnitedStates4161,0,0.208,0.434,0.672,3.672
UnitedStates4162,0,0.207,0.43,0.665,3.665
UnitedStates4163,0,0.216,0.45,0.696,3.696
UnitedStates4164,0,0.181,0.375,0.579,3.579
UnitedStates4165,0,0.199,0.412,0.637,3.637
UnitedStates4166,0,0.21,0.437,0.676,3.676
UnitedStates4167,0,0.225,0.469,0.727,3.727
UnitedStates4168,0,0.322,0.678,1.058,4.058
UnitedStates4169,0,0.287,0.602,0.938,3.938
UnitedStates4170,0,0.262,0.55,0.854,3.854
UnitedStates4109,0,0.221,0.461,0.713,3.713
UnitedStates4123,0,0.205,0.425,0.657,3.657
UnitedStates4124,0,0.204,0.425,0.657,3.657
UnitedStates4125,0,0.235,0.49,0.76,3.76
UnitedStates4128,0,0.322,0.679,1.06,4.06
UnitedStates4129,0,0.269,0.563,0.876,3.876
UnitedStates4134,0,0.202,0.42,0.648,3.648
UnitedStates4135,0,0.19,0.395,0.609,3.609
UnitedStates4136,0,0.198,0.411,0.635,3.635
UnitedStates4137,0,0.202,0.418,0.646,3.646
UnitedStates4138,0,0.203,0.423,0.654,3.654
UnitedStates4139,0,0.165,0.34,0.523,3.523
UnitedStates4140,0,0.203,0.421,0.651,3.651
UnitedStates4141,0,0.202,0.42,0.649,3.649
UnitedStates4142,0,0.284,0.595,0.926,3.926
UnitedStates4143,0,0.604,1.285,2.021,5.021
UnitedStates4144,0,0.672,1.433,2.256,5.256
UnitedStates4145,0,0.771,1.644,2.591,5.591
UnitedStates4146,0,0.808,1.724,2.717,5.717
UnitedStates4147,0,0.849,1.814,2.86,5.86
UnitedStates7593,0,0.36,0.759,1.186,4.186
UnitedStates7594,0,0.358,0.756,1.182,4.182
UnitedStates7595,0,0.357,0.754,1.179,4.179
UnitedStates7596,0,0.437,0.925,1.449,4.449
UnitedStates7597,0,0.249,0.521,0.808,3.808
UnitedStates7598,0,0.242,0.505,0.783,3.783
UnitedStates7599,0,0.244,0.512,0.795,3.795
UnitedStates7600,0,0.245,0.512,0.794,3.794
UnitedStates7601,0,0.247,0.516,0.801,3.801
UnitedStates7602,0,0.237,0.495,0.768,3.768
UnitedStates7603,0,0.23,0.48,0.744,3.744
UnitedStates7604,0,0.234,0.489,0.759,3.759
UnitedStates4096,0,0.229,0.476,0.737,3.737
UnitedStates4097,0,0.335,0.704,1.1,4.1
UnitedStates4098,0,0.302,0.634,0.989,3.989
UnitedStates4099,0,0.22,0.457,0.708,3.708
UnitedStates4100,0,0.175,0.36,0.554,3.554
UnitedStates4101,0,0.223,0.464,0.719,3.719
UnitedStates4102,0,0.213,0.443,0.685,3.685
UnitedStates4103,0,0.217,0.452,0.7,3.7
UnitedStates4104,0,0.218,0.454,0.703,3.703
UnitedStates4105,0,0.219,0.456,0.706,3.706
UnitedStates4106,0,0.266,0.558,0.868,3.868
UnitedStates4107,0,0.193,0.4,0.618,3.618
UnitedStates4108,0,0.188,0.389,0.6,3.6
UnitedStates4110,0,0.246,0.515,0.8,3.8
UnitedStates4111,0,0.383,0.809,1.266,4.266
UnitedStates4112,0,0.24,0.501,0.777,3.777
UnitedStates4113,0,0.242,0.505,0.784,3.784
UnitedStates4114,0,0.265,0.556,0.864,3.864
UnitedStates4115,0,0.269,0.564,0.878,3.878
UnitedStates4116,0,0.267,0.561,0.872,3.872
UnitedStates4117,0,0.215,0.447,0.692,3.692
UnitedStates4118,0,0.228,0.475,0.737,3.737
UnitedStates4119,0,0.202,0.42,0.648,3.648
UnitedStates4120,0,0.185,0.383,0.591,3.591
UnitedStates4121,0,0.186,0.385,0.594,3.594
UnitedStates4122,0,0.186,0.386,0.596,3.596
UnitedStates4126,0,0.268,0.56,0.871,3.871
UnitedStates4127,0,0.267,0.56,0.87,3.87
UnitedStates4130,0,0.266,0.556,0.865,3.865
UnitedStates4131,0,0.262,0.548,0.852,3.852
UnitedStates4132,0,0.288,0.604,0.941,3.941
UnitedStates7612,0,0.223,0.465,0.721,3.721
UnitedStates7639,0,0.272,0.569,0.887,3.887
UnitedStates7640,0,0.373,0.783,1.227,4.227
UnitedStates7641,0,0.258,0.538,0.837,3.837
UnitedStates4221,0,0.409,0.867,1.358,4.358
UnitedStates4185,0,0.206,0.428,0.662,3.662
UnitedStates4186,0,0.251,0.527,0.818,3.818
UnitedStates4187,0,0.236,0.493,0.765,3.765
UnitedStates4188,0,0.266,0.558,0.868,3.868
UnitedStates4189,0,0.281,0.59,0.919,3.919
UnitedStates4190,0,0.3,0.632,0.985,3.985
UnitedStates4191,0,0.263,0.551,0.857,3.857
UnitedStates4192,0,0.237,0.497,0.771,3.771
UnitedStates4193,0,0.192,0.4,0.617,3.617
UnitedStates4194,0,0.225,0.47,0.728,3.728
UnitedStates4195,0,0.283,0.594,0.925,3.925
UnitedStates4196,0,0.345,0.728,1.137,4.137
UnitedStates4197,0,0.265,0.556,0.864,3.864
UnitedStates4198,0,0.231,0.483,0.75,3.75
UnitedStates4199,0,0.221,0.462,0.715,3.715
UnitedStates4200,0,0.269,0.564,0.876,3.876
UnitedStates4204,0,0.532,1.133,1.779,4.779
UnitedStates4205,0,0.6,1.28,2.013,5.013
UnitedStates4206,0,0.344,0.727,1.135,4.135
UnitedStates4207,0,0.354,0.748,1.169,4.169
UnitedStates4208,0,0.307,0.646,1.008,4.008
UnitedStates4222,0,0.362,0.767,1.199,4.199
UnitedStates4223,0,0.493,1.049,1.646,4.646
UnitedStates4224,0,0.394,0.835,1.306,4.306
UnitedStates4225,0,0.332,0.701,1.094,4.094
UnitedStates4226,0,0.324,0.683,1.067,4.067
UnitedStates4227,0,0.324,0.683,1.066,4.066
UnitedStates4228,0,0.585,1.247,1.961,4.961
UnitedStates4229,0,0.623,1.33,2.092,5.092
UnitedStates4230,0,0.324,0.683,1.067,4.067
UnitedStates4231,0,0.706,1.509,2.377,5.377
UnitedStates4232,0,0.629,1.341,2.109,5.109
UnitedStates4233,0,0.571,1.216,1.91,4.91
UnitedStates4234,0,0.374,0.791,1.237,4.237
UnitedStates4235,0,0.53,1.128,1.771,4.771
UnitedStates4236,0,0.405,0.86,1.347,4.347
UnitedStates4201,0,0.355,0.75,1.172,4.172
UnitedStates4202,0,1.091,2.342,3.696,6.696
UnitedStates4203,0,0.457,0.97,1.521,4.521
UnitedStates4209,0,0.357,0.754,1.178,4.178
UnitedStates4210,0,0.364,0.771,1.205,4.205
UnitedStates4211,0,0.292,0.615,0.958,3.958
UnitedStates4212,0,0.482,1.026,1.61,4.61
UnitedStates4213,0,0.598,1.275,2.004,5.004
UnitedStates4214,0,0.488,1.038,1.628,4.628
UnitedStates4215,0,0.599,1.279,2.011,5.011
UnitedStates4216,0,0.626,1.337,2.103,5.103
UnitedStates4217,0,0.545,1.161,1.824,4.824
UnitedStates4218,0,0.487,1.036,1.625,4.625
UnitedStates4219,0,0.415,0.88,1.379,4.379
UnitedStates4237,0,0.546,1.163,1.827,4.827
UnitedStates4238,0,0.426,0.904,1.416,4.416
UnitedStates4239,0,0.43,0.913,1.431,4.431
UnitedStates4240,0,0.488,1.037,1.627,4.627
UnitedStates4241,0,0.468,0.994,1.559,4.559
UnitedStates4242,0,0.451,0.956,1.499,4.499
UnitedStates4243,0,0.43,0.913,1.431,4.431
UnitedStates4244,0,0.413,0.876,1.373,4.373
UnitedStates4245,0,0.489,1.041,1.633,4.633
UnitedStates4246,0,0.463,0.982,1.541,4.541
UnitedStates4247,0,0.324,0.683,1.066,4.066
UnitedStates4248,0,1.074,2.303,3.635,6.635
UnitedStates4249,0,0.359,0.758,1.185,4.185
UnitedStates4250,0,0.43,0.912,1.429,4.429
UnitedStates4251,0,0.436,0.926,1.451,4.451
UnitedStates4252,0,0.323,0.683,1.066,4.066
UnitedStates4253,0,0.272,0.571,0.889,3.889
UnitedStates4254,0,0.179,0.372,0.573,3.573
UnitedStates4262,0,0.201,0.417,0.645,3.645
UnitedStates4263,0,0.194,0.402,0.62,3.62
UnitedStates4264,0,0.352,0.744,1.163,4.163
UnitedStates4265,0,0.27,0.567,0.882,3.882
UnitedStates4266,0,0.368,0.779,1.218,4.218
UnitedStates4267,0,0.147,0.302,0.461,3.461
UnitedStates4269,0,0.147,0.303,0.463,3.463
UnitedStates4275,0,0.434,0.922,1.446,4.446
UnitedStates4276,0,0.47,1,1.569,4.569
UnitedStates4277,0,0.517,1.102,1.73,4.73
UnitedStates4280,0,0.281,0.59,0.919,3.919
UnitedStates4311,0,0.164,0.339,0.52,3.52
UnitedStates4312,0,0.206,0.428,0.662,3.662
UnitedStates4270,0,0.147,0.303,0.463,3.463
UnitedStates4271,0,0.417,0.883,1.383,4.383
UnitedStates4272,0,0.557,1.186,1.864,4.864
