"segment","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20"
"KoreaRep2485",0.031434,0.070024,0.11763,0.1741,0.23334,0.29762,0.36276,0.42736,0.48851,0.55343,0.61835,0.68491,0.74504,0.80613,0.86839,0.92859,0.98921,1.0526,1.1225,1.1913
"KoreaRep2486",0.054767,0.11658,0.18691,0.26616,0.34881,0.43551,0.52398,0.61128,0.69734,0.784555,0.87177,0.95997,1.0452,1.1288,1.2124,1.2967,1.3814,1.469,1.5615,1.6538
"KoreaRep2487",0.027404,0.060749,0.10364,0.15547,0.21088,0.27022,0.33146,0.39119,0.4491,0.509025,0.56895,0.62833,0.68434,0.73946,0.79986,0.85634,0.91485,0.97127,1.0356,1.1012
"Kuwait1575",0.034512,0.078039,0.12544,0.18038,0.23905,0.30048,0.36715,0.43735,0.50153,0.573045,0.64456,0.7075,0.7793,0.84932,0.9182,0.98166,1.0412,1.1023,1.1748,1.2504
"Kuwait1576",0.034512,0.078039,0.12544,0.18038,0.23905,0.30048,0.36715,0.43735,0.50153,0.573045,0.64456,0.7075,0.7793,0.84932,0.9182,0.98166,1.0412,1.1023,1.1748,1.2504
"Kuwait1577",0.034512,0.078039,0.12544,0.18038,0.23905,0.30048,0.36715,0.43735,0.50153,0.573045,0.64456,0.7075,0.7793,0.84932,0.9182,0.98166,1.0412,1.1023,1.1748,1.2504
"Kuwait1578",0.034512,0.078039,0.12544,0.18038,0.23905,0.30048,0.36715,0.43735,0.50153,0.573045,0.64456,0.7075,0.7793,0.84932,0.9182,0.98166,1.0412,1.1023,1.1748,1.2504
"Kuwait1579",0.034512,0.078039,0.12544,0.18038,0.23905,0.30048,0.36715,0.43735,0.50153,0.573045,0.64456,0.7075,0.7793,0.84932,0.9182,0.98166,1.0412,1.1023,1.1748,1.2504
"Kuwait1580",0.034512,0.078039,0.12544,0.18038,0.23905,0.30048,0.36715,0.43735,0.50153,0.573045,0.64456,0.7075,0.7793,0.84932,0.9182,0.98166,1.0412,1.1023,1.1748,1.2504
"Kuwait9318",0.034512,0.078039,0.12544,0.18038,0.23905,0.30048,0.36715,0.43735,0.50153,0.573045,0.64456,0.7075,0.7793,0.84932,0.9182,0.98166,1.0412,1.1023,1.1748,1.2504
"Latvia2951",0.031178,0.06603,0.10714,0.1549,0.20314,0.25074,0.29651,0.34248,0.38403,0.436635,0.48924,0.53282,0.57343,0.6105,0.64006,0.68175,0.71532,0.75123,0.80061,0.83776
"Latvia2952",0.031178,0.06603,0.10714,0.1549,0.20314,0.25074,0.29651,0.34248,0.38403,0.436635,0.48924,0.53282,0.57343,0.6105,0.64006,0.68175,0.71532,0.75123,0.80061,0.83776
"Latvia2953",0.031178,0.06603,0.10714,0.1549,0.20314,0.25074,0.29651,0.34248,0.38403,0.436635,0.48924,0.53282,0.57343,0.6105,0.64006,0.68175,0.71532,0.75123,0.80061,0.83776
"Latvia2954",0.031178,0.06603,0.10714,0.1549,0.20314,0.25074,0.29651,0.34248,0.38403,0.436635,0.48924,0.53282,0.57343,0.6105,0.64006,0.68175,0.71532,0.75123,0.80061,0.83776
"Latvia2955",0.031178,0.06603,0.10714,0.1549,0.20314,0.25074,0.29651,0.34248,0.38403,0.436635,0.48924,0.53282,0.57343,0.6105,0.64006,0.68175,0.71532,0.75123,0.80061,0.83776
"Latvia2956",0.031178,0.06603,0.10714,0.1549,0.20314,0.25074,0.29651,0.34248,0.38403,0.436635,0.48924,0.53282,0.57343,0.6105,0.64006,0.68175,0.71532,0.75123,0.80061,0.83776
"Latvia2957",0.011484,0.026306,0.046955,0.071375,0.10213,0.13163,0.15307,0.17863,0.19894,0.231575,0.26421,0.28531,0.30585,0.32225,0.33122,0.35277,0.36515,0.37466,0.40728,0.42565
"Latvia2958",0.031178,0.06603,0.10714,0.1549,0.20314,0.25074,0.29651,0.34248,0.38403,0.436635,0.48924,0.53282,0.57343,0.6105,0.64006,0.68175,0.71532,0.75123,0.80061,0.83776
"Latvia2959",0.03137,0.066701,0.10719,0.15265,0.20459,0.25408,0.29615,0.3425,0.38405,0.43719,0.49033,0.53355,0.57272,0.60836,0.63922,0.68181,0.71357,0.74778,0.79844,0.83573
"Lebanon751",0.034893,0.07171,0.11557,0.17002,0.22909,0.29018,0.34895,0.40839,0.46866,0.534265,0.59987,0.66245,0.71938,0.76877,0.82294,0.88277,0.95049,1.0098,1.0644,1.1269
"Lebanon752",0.034893,0.07171,0.11557,0.17002,0.22909,0.29018,0.34895,0.40839,0.46866,0.534265,0.59987,0.66245,0.71938,0.76877,0.82294,0.88277,0.95049,1.0098,1.0644,1.1269
"Lebanon753",0.034893,0.07171,0.11557,0.17002,0.22909,0.29018,0.34895,0.40839,0.46866,0.534265,0.59987,0.66245,0.71938,0.76877,0.82294,0.88277,0.95049,1.0098,1.0644,1.1269
"Lebanon754",0.034893,0.07171,0.11557,0.17002,0.22909,0.29018,0.34895,0.40839,0.46866,0.534265,0.59987,0.66245,0.71938,0.76877,0.82294,0.88277,0.95049,1.0098,1.0644,1.1269
"Lebanon755",0.034893,0.07171,0.11557,0.17002,0.22909,0.29018,0.34895,0.40839,0.46866,0.534265,0.59987,0.66245,0.71938,0.76877,0.82294,0.88277,0.95049,1.0098,1.0644,1.1269
"Lebanon756",0.034893,0.07171,0.11557,0.17002,0.22909,0.29018,0.34895,0.40839,0.46866,0.534265,0.59987,0.66245,0.71938,0.76877,0.82294,0.88277,0.95049,1.0098,1.0644,1.1269
"Lebanon757",0.034893,0.07171,0.11557,0.17002,0.22909,0.29018,0.34895,0.40839,0.46866,0.534265,0.59987,0.66245,0.71938,0.76877,0.82294,0.88277,0.95049,1.0098,1.0644,1.1269
"Lebanon758",0.034893,0.07171,0.11557,0.17002,0.22909,0.29018,0.34895,0.40839,0.46866,0.534265,0.59987,0.66245,0.71938,0.76877,0.82294,0.88277,0.95049,1.0098,1.0644,1.1269
"Lebanon759",0.034893,0.07171,0.11557,0.17002,0.22909,0.29018,0.34895,0.40839,0.46866,0.534265,0.59987,0.66245,0.71938,0.76877,0.82294,0.88277,0.95049,1.0098,1.0644,1.1269
"Lebanon760",0.034893,0.07171,0.11557,0.17002,0.22909,0.29018,0.34895,0.40839,0.46866,0.534265,0.59987,0.66245,0.71938,0.76877,0.82294,0.88277,0.95049,1.0098,1.0644,1.1269
"Lebanon761",0.034893,0.07171,0.11557,0.17002,0.22909,0.29018,0.34895,0.40839,0.46866,0.534265,0.59987,0.66245,0.71938,0.76877,0.82294,0.88277,0.95049,1.0098,1.0644,1.1269
"Lebanon762",0.034893,0.07171,0.11557,0.17002,0.22909,0.29018,0.34895,0.40839,0.46866,0.534265,0.59987,0.66245,0.71938,0.76877,0.82294,0.88277,0.95049,1.0098,1.0644,1.1269
"Lebanon763",0.034893,0.07171,0.11557,0.17002,0.22909,0.29018,0.34895,0.40839,0.46866,0.534265,0.59987,0.66245,0.71938,0.76877,0.82294,0.88277,0.95049,1.0098,1.0644,1.1269
"Liberia1053",0.039831,0.086448,0.14144,0.20181,0.26549,0.33184,0.40132,0.47203,0.54014,0.61034,0.68054,0.74839,0.81452,0.88228,0.94611,1.0141,1.08,1.1483,1.2159,1.283
"Liberia1054",0.019195,0.044819,0.077658,0.11545,0.15851,0.20433,0.25264,0.30083,0.34656,0.39314,0.43972,0.48652,0.53224,0.57729,0.62223,0.66753,0.71584,0.76251,0.80542,0.85145
"Liberia1055",0.019195,0.044819,0.077658,0.11545,0.15851,0.20433,0.25264,0.30083,0.34656,0.39314,0.43972,0.48652,0.53224,0.57729,0.62223,0.66753,0.71584,0.76251,0.80542,0.85145
"Liberia1056",0.019195,0.044819,0.077658,0.11545,0.15851,0.20433,0.25264,0.30083,0.34656,0.39314,0.43972,0.48652,0.53224,0.57729,0.62223,0.66753,0.71584,0.76251,0.80542,0.85145
"Liberia1057",0.019195,0.044819,0.077658,0.11545,0.15851,0.20433,0.25264,0.30083,0.34656,0.39314,0.43972,0.48652,0.53224,0.57729,0.62223,0.66753,0.71584,0.76251,0.80542,0.85145
"Liberia1058",0.019195,0.044819,0.077658,0.11545,0.15851,0.20433,0.25264,0.30083,0.34656,0.39314,0.43972,0.48652,0.53224,0.57729,0.62223,0.66753,0.71584,0.76251,0.80542,0.85145
"Liberia1059",0.019195,0.044819,0.077658,0.11545,0.15851,0.20433,0.25264,0.30083,0.34656,0.39314,0.43972,0.48652,0.53224,0.57729,0.62223,0.66753,0.71584,0.76251,0.80542,0.85145
"Liberia1060",0.019195,0.044819,0.077658,0.11545,0.15851,0.20433,0.25264,0.30083,0.34656,0.39314,0.43972,0.48652,0.53224,0.57729,0.62223,0.66753,0.71584,0.76251,0.80542,0.85145
"Liberia1061",0.019195,0.044819,0.077658,0.11545,0.15851,0.20433,0.25264,0.30083,0.34656,0.39314,0.43972,0.48652,0.53224,0.57729,0.62223,0.66753,0.71584,0.76251,0.80542,0.85145
"Liberia1062",0.019195,0.044819,0.077658,0.11545,0.15851,0.20433,0.25264,0.30083,0.34656,0.39314,0.43972,0.48652,0.53224,0.57729,0.62223,0.66753,0.71584,0.76251,0.80542,0.85145
"Liberia1063",0.019195,0.044819,0.077658,0.11545,0.15851,0.20433,0.25264,0.30083,0.34656,0.39314,0.43972,0.48652,0.53224,0.57729,0.62223,0.66753,0.71584,0.76251,0.80542,0.85145
"Liberia1064",0.019195,0.044819,0.077658,0.11545,0.15851,0.20433,0.25264,0.30083,0.34656,0.39314,0.43972,0.48652,0.53224,0.57729,0.62223,0.66753,0.71584,0.76251,0.80542,0.85145
"Liberia1065",0.019195,0.044819,0.077658,0.11545,0.15851,0.20433,0.25264,0.30083,0.34656,0.39314,0.43972,0.48652,0.53224,0.57729,0.62223,0.66753,0.71584,0.76251,0.80542,0.85145
"Liberia1066",0.019195,0.044819,0.077658,0.11545,0.15851,0.20433,0.25264,0.30083,0.34656,0.39314,0.43972,0.48652,0.53224,0.57729,0.62223,0.66753,0.71584,0.76251,0.80542,0.85145
"Liberia1067",0.019195,0.044819,0.077658,0.11545,0.15851,0.20433,0.25264,0.30083,0.34656,0.39314,0.43972,0.48652,0.53224,0.57729,0.62223,0.66753,0.71584,0.76251,0.80542,0.85145
"Liberia1068",0.019195,0.044819,0.077658,0.11545,0.15851,0.20433,0.25264,0.30083,0.34656,0.39314,0.43972,0.48652,0.53224,0.57729,0.62223,0.66753,0.71584,0.76251,0.80542,0.85145
"Liberia1069",0.019195,0.044819,0.077658,0.11545,0.15851,0.20433,0.25264,0.30083,0.34656,0.39314,0.43972,0.48652,0.53224,0.57729,0.62223,0.66753,0.71584,0.76251,0.80542,0.85145
"Liberia1070",0.019195,0.044819,0.077658,0.11545,0.15851,0.20433,0.25264,0.30083,0.34656,0.39314,0.43972,0.48652,0.53224,0.57729,0.62223,0.66753,0.71584,0.76251,0.80542,0.85145
"Liberia1071",0.019195,0.044819,0.077658,0.11545,0.15851,0.20433,0.25264,0.30083,0.34656,0.39314,0.43972,0.48652,0.53224,0.57729,0.62223,0.66753,0.71584,0.76251,0.80542,0.85145
"Liberia1072",0.019195,0.044819,0.077658,0.11545,0.15851,0.20433,0.25264,0.30083,0.34656,0.39314,0.43972,0.48652,0.53224,0.57729,0.62223,0.66753,0.71584,0.76251,0.80542,0.85145
"Liberia1073",0.019195,0.044819,0.077658,0.11545,0.15851,0.20433,0.25264,0.30083,0.34656,0.39314,0.43972,0.48652,0.53224,0.57729,0.62223,0.66753,0.71584,0.76251,0.80542,0.85145
"Liberia1074",0.019195,0.044819,0.077658,0.11545,0.15851,0.20433,0.25264,0.30083,0.34656,0.39314,0.43972,0.48652,0.53224,0.57729,0.62223,0.66753,0.71584,0.76251,0.80542,0.85145
"Liberia1075",0.019195,0.044819,0.077658,0.11545,0.15851,0.20433,0.25264,0.30083,0.34656,0.39314,0.43972,0.48652,0.53224,0.57729,0.62223,0.66753,0.71584,0.76251,0.80542,0.85145
"Liberia1076",0.019195,0.044819,0.077658,0.11545,0.15851,0.20433,0.25264,0.30083,0.34656,0.39314,0.43972,0.48652,0.53224,0.57729,0.62223,0.66753,0.71584,0.76251,0.80542,0.85145
"LibyanArabJamahiriya809",0.046743,0.093427,0.14947,0.21724,0.28649,0.35993,0.43346,0.50341,0.57367,0.64852,0.72337,0.79784,0.86636,0.92817,0.99688,1.0737,1.1534,1.2241,1.2932,1.3655
"LibyanArabJamahiriya810",0.020604,0.041741,0.072319,0.11398,0.15596,0.20285,0.2504,0.29532,0.33829,0.38536,0.43243,0.48092,0.525,0.56283,0.60577,0.65382,0.70659,0.7537,0.79742,0.84411
"LibyanArabJamahiriya811",0.020604,0.041741,0.072319,0.11398,0.15596,0.20285,0.2504,0.29532,0.33829,0.38536,0.43243,0.48092,0.525,0.56283,0.60577,0.65382,0.70659,0.7537,0.79742,0.84411
"LibyanArabJamahiriya812",0.020604,0.041741,0.072319,0.11398,0.15596,0.20285,0.2504,0.29532,0.33829,0.38536,0.43243,0.48092,0.525,0.56283,0.60577,0.65382,0.70659,0.7537,0.79742,0.84411
"LibyanArabJamahiriya813",0.020604,0.041741,0.072319,0.11398,0.15596,0.20285,0.2504,0.29532,0.33829,0.38536,0.43243,0.48092,0.525,0.56283,0.60577,0.65382,0.70659,0.7537,0.79742,0.84411
"LibyanArabJamahiriya814",0.020604,0.041741,0.072319,0.11398,0.15596,0.20285,0.2504,0.29532,0.33829,0.38536,0.43243,0.48092,0.525,0.56283,0.60577,0.65382,0.70659,0.7537,0.79742,0.84411
"LibyanArabJamahiriya815",0.020604,0.041741,0.072319,0.11398,0.15596,0.20285,0.2504,0.29532,0.33829,0.38536,0.43243,0.48092,0.525,0.56283,0.60577,0.65382,0.70659,0.7537,0.79742,0.84411
"LibyanArabJamahiriya816",0.020604,0.041741,0.072319,0.11398,0.15596,0.20285,0.2504,0.29532,0.33829,0.38536,0.43243,0.48092,0.525,0.56283,0.60577,0.65382,0.70659,0.7537,0.79742,0.84411
"LibyanArabJamahiriya817",0.033138,0.071464,0.11819,0.1724,0.22915,0.2876,0.3481,0.40773,0.46547,0.52309,0.58071,0.63822,0.69406,0.74937,0.8042,0.85969,0.91983,0.98024,1.0387,1.0956
"LibyanArabJamahiriya818",0.033138,0.071464,0.11819,0.1724,0.22915,0.2876,0.3481,0.40773,0.46547,0.52309,0.58071,0.63822,0.69406,0.74937,0.8042,0.85969,0.91983,0.98024,1.0387,1.0956
"LibyanArabJamahiriya819",0.033138,0.071464,0.11819,0.1724,0.22915,0.2876,0.3481,0.40773,0.46547,0.52309,0.58071,0.63822,0.69406,0.74937,0.8042,0.85969,0.91983,0.98024,1.0387,1.0956
"LibyanArabJamahiriya820",0.033138,0.071464,0.11819,0.1724,0.22915,0.2876,0.3481,0.40773,0.46547,0.52309,0.58071,0.63822,0.69406,0.74937,0.8042,0.85969,0.91983,0.98024,1.0387,1.0956
"LibyanArabJamahiriya821",0.033138,0.071464,0.11819,0.1724,0.22915,0.2876,0.3481,0.40773,0.46547,0.52309,0.58071,0.63822,0.69406,0.74937,0.8042,0.85969,0.91983,0.98024,1.0387,1.0956
"LibyanArabJamahiriya822",0.033138,0.071464,0.11819,0.1724,0.22915,0.2876,0.3481,0.40773,0.46547,0.52309,0.58071,0.63822,0.69406,0.74937,0.8042,0.85969,0.91983,0.98024,1.0387,1.0956
"LibyanArabJamahiriya823",0.033138,0.071464,0.11819,0.1724,0.22915,0.2876,0.3481,0.40773,0.46547,0.52309,0.58071,0.63822,0.69406,0.74937,0.8042,0.85969,0.91983,0.98024,1.0387,1.0956
"LibyanArabJamahiriya824",0.033138,0.071464,0.11819,0.1724,0.22915,0.2876,0.3481,0.40773,0.46547,0.52309,0.58071,0.63822,0.69406,0.74937,0.8042,0.85969,0.91983,0.98024,1.0387,1.0956
"LibyanArabJamahiriya825",0.034841,0.074453,0.12261,0.17864,0.2366,0.29773,0.35929,0.42075,0.48157,0.540165,0.59876,0.65841,0.71373,0.76983,0.82754,0.88402,0.95001,1.0107,1.0692,1.1273
"LibyanArabJamahiriya826",0.033138,0.071464,0.11819,0.1724,0.22915,0.2876,0.3481,0.40773,0.46547,0.52309,0.58071,0.63822,0.69406,0.74937,0.8042,0.85969,0.91983,0.98024,1.0387,1.0956
"LibyanArabJamahiriya827",0.034841,0.074453,0.12261,0.17864,0.2366,0.29773,0.35929,0.42075,0.48157,0.540165,0.59876,0.65841,0.71373,0.76983,0.82754,0.88402,0.95001,1.0107,1.0692,1.1273
"LibyanArabJamahiriya828",0.034841,0.074453,0.12261,0.17864,0.2366,0.29773,0.35929,0.42075,0.48157,0.540165,0.59876,0.65841,0.71373,0.76983,0.82754,0.88402,0.95001,1.0107,1.0692,1.1273
"LibyanArabJamahiriya829",0.034841,0.074453,0.12261,0.17864,0.2366,0.29773,0.35929,0.42075,0.48157,0.540165,0.59876,0.65841,0.71373,0.76983,0.82754,0.88402,0.95001,1.0107,1.0692,1.1273
"LibyanArabJamahiriya830",0.034841,0.074453,0.12261,0.17864,0.2366,0.29773,0.35929,0.42075,0.48157,0.540165,0.59876,0.65841,0.71373,0.76983,0.82754,0.88402,0.95001,1.0107,1.0692,1.1273
"LibyanArabJamahiriya831",0.034841,0.074453,0.12261,0.17864,0.2366,0.29773,0.35929,0.42075,0.48157,0.540165,0.59876,0.65841,0.71373,0.76983,0.82754,0.88402,0.95001,1.0107,1.0692,1.1273
"LibyanArabJamahiriya832",0.034841,0.074453,0.12261,0.17864,0.2366,0.29773,0.35929,0.42075,0.48157,0.540165,0.59876,0.65841,0.71373,0.76983,0.82754,0.88402,0.95001,1.0107,1.0692,1.1273
"LibyanArabJamahiriya833",0.034841,0.074453,0.12261,0.17864,0.2366,0.29773,0.35929,0.42075,0.48157,0.540165,0.59876,0.65841,0.71373,0.76983,0.82754,0.88402,0.95001,1.0107,1.0692,1.1273
"Lithuania2960",0.039304,0.082929,0.13153,0.1852,0.2456,0.30384,0.35417,0.40892,0.45921,0.52063,0.58205,0.63371,0.68357,0.72681,0.7647,0.81749,0.85693,0.89681,0.95665,1.0008
"Lithuania2961",0.039304,0.082929,0.13153,0.1852,0.2456,0.30384,0.35417,0.40892,0.45921,0.52063,0.58205,0.63371,0.68357,0.72681,0.7647,0.81749,0.85693,0.89681,0.95665,1.0008
"Lithuania2962",0.039304,0.082929,0.13153,0.1852,0.2456,0.30384,0.35417,0.40892,0.45921,0.52063,0.58205,0.63371,0.68357,0.72681,0.7647,0.81749,0.85693,0.89681,0.95665,1.0008
"Lithuania2963",0.039304,0.082929,0.13153,0.1852,0.2456,0.30384,0.35417,0.40892,0.45921,0.52063,0.58205,0.63371,0.68357,0.72681,0.7647,0.81749,0.85693,0.89681,0.95665,1.0008
"Lithuania2964",0.039304,0.082929,0.13153,0.1852,0.2456,0.30384,0.35417,0.40892,0.45921,0.52063,0.58205,0.63371,0.68357,0.72681,0.7647,0.81749,0.85693,0.89681,0.95665,1.0008
"Lithuania2965",0.039304,0.082929,0.13153,0.1852,0.2456,0.30384,0.35417,0.40892,0.45921,0.52063,0.58205,0.63371,0.68357,0.72681,0.7647,0.81749,0.85693,0.89681,0.95665,1.0008
"Lithuania2966",0.039304,0.082929,0.13153,0.1852,0.2456,0.30384,0.35417,0.40892,0.45921,0.52063,0.58205,0.63371,0.68357,0.72681,0.7647,0.81749,0.85693,0.89681,0.95665,1.0008
"Lithuania2967",0.039304,0.082929,0.13153,0.1852,0.2456,0.30384,0.35417,0.40892,0.45921,0.52063,0.58205,0.63371,0.68357,0.72681,0.7647,0.81749,0.85693,0.89681,0.95665,1.0008
"Lithuania2970",0.039304,0.082929,0.13153,0.1852,0.2456,0.30384,0.35417,0.40892,0.45921,0.52063,0.58205,0.63371,0.68357,0.72681,0.7647,0.81749,0.85693,0.89681,0.95665,1.0008
"Lithuania2971",0.039304,0.082929,0.13153,0.1852,0.2456,0.30384,0.35417,0.40892,0.45921,0.52063,0.58205,0.63371,0.68357,0.72681,0.7647,0.81749,0.85693,0.89681,0.95665,1.0008
"Lithuania2972",0.039304,0.082929,0.13153,0.1852,0.2456,0.30384,0.35417,0.40892,0.45921,0.52063,0.58205,0.63371,0.68357,0.72681,0.7647,0.81749,0.85693,0.89681,0.95665,1.0008
"Lithuania2973",0.039304,0.082929,0.13153,0.1852,0.2456,0.30384,0.35417,0.40892,0.45921,0.52063,0.58205,0.63371,0.68357,0.72681,0.7647,0.81749,0.85693,0.89681,0.95665,1.0008
"Lithuania2974",0.039304,0.082929,0.13153,0.1852,0.2456,0.30384,0.35417,0.40892,0.45921,0.52063,0.58205,0.63371,0.68357,0.72681,0.7647,0.81749,0.85693,0.89681,0.95665,1.0008
"Macau10354",0.036176,0.081552,0.13488,0.19526,0.26235,0.33342,0.40519,0.4765,0.54616,0.61455,0.68294,0.75874,0.83279,0.90258,0.96887,1.034,1.1043,1.1776,1.2507,1.3306
"Macau10355",0.036176,0.081552,0.13488,0.19526,0.26235,0.33342,0.40519,0.4765,0.54616,0.61455,0.68294,0.75874,0.83279,0.90258,0.96887,1.034,1.1043,1.1776,1.2507,1.3306
"Macau10356",0.036176,0.081552,0.13488,0.19526,0.26235,0.33342,0.40519,0.4765,0.54616,0.61455,0.68294,0.75874,0.83279,0.90258,0.96887,1.034,1.1043,1.1776,1.2507,1.3306
"Macau10357",0.036194,0.081687,0.13486,0.19486,0.26196,0.33379,0.40542,0.47673,0.54628,0.61432,0.68236,0.75888,0.83294,0.90169,0.96926,1.0349,1.1043,1.1779,1.2495,1.3305
"Macau10358",0.036194,0.081687,0.13486,0.19486,0.26196,0.33379,0.40542,0.47673,0.54628,0.61432,0.68236,0.75888,0.83294,0.90169,0.96926,1.0349,1.1043,1.1779,1.2495,1.3305
"Madagascar9430",0.038548,0.081929,0.13187,0.1877,0.25358,0.3249,0.39373,0.46287,0.5291,0.601265,0.67343,0.73726,0.80668,0.87048,0.93532,1.0057,1.0693,1.1314,1.1955,1.2685
"Madagascar9431",0.038548,0.081929,0.13187,0.1877,0.25358,0.3249,0.39373,0.46287,0.5291,0.601265,0.67343,0.73726,0.80668,0.87048,0.93532,1.0057,1.0693,1.1314,1.1955,1.2685
"Madagascar9432",0.038548,0.081929,0.13187,0.1877,0.25358,0.3249,0.39373,0.46287,0.5291,0.601265,0.67343,0.73726,0.80668,0.87048,0.93532,1.0057,1.0693,1.1314,1.1955,1.2685
"Madagascar9433",0.038548,0.081929,0.13187,0.1877,0.25358,0.3249,0.39373,0.46287,0.5291,0.601265,0.67343,0.73726,0.80668,0.87048,0.93532,1.0057,1.0693,1.1314,1.1955,1.2685
"Madagascar9434",0.038548,0.081929,0.13187,0.1877,0.25358,0.3249,0.39373,0.46287,0.5291,0.601265,0.67343,0.73726,0.80668,0.87048,0.93532,1.0057,1.0693,1.1314,1.1955,1.2685
"Madagascar9435",0.031779,0.064842,0.10739,0.15677,0.21664,0.28345,0.34211,0.40347,0.46993,0.53924,0.60855,0.6689,0.73608,0.79773,0.8608,0.91619,0.97461,1.0434,1.1113,1.1733
"Madagascar9436",0.031779,0.064842,0.10739,0.15677,0.21664,0.28345,0.34211,0.40347,0.46993,0.53924,0.60855,0.6689,0.73608,0.79773,0.8608,0.91619,0.97461,1.0434,1.1113,1.1733
"Madagascar9437",0.038548,0.081929,0.13187,0.1877,0.25358,0.3249,0.39373,0.46287,0.5291,0.601265,0.67343,0.73726,0.80668,0.87048,0.93532,1.0057,1.0693,1.1314,1.1955,1.2685
"Madagascar9438",0.038548,0.081929,0.13187,0.1877,0.25358,0.3249,0.39373,0.46287,0.5291,0.601265,0.67343,0.73726,0.80668,0.87048,0.93532,1.0057,1.0693,1.1314,1.1955,1.2685
"Madagascar9439",0.031779,0.064842,0.10739,0.15677,0.21664,0.28345,0.34211,0.40347,0.46993,0.53924,0.60855,0.6689,0.73608,0.79773,0.8608,0.91619,0.97461,1.0434,1.1113,1.1733
"Madagascar9440",0.031779,0.064842,0.10739,0.15677,0.21664,0.28345,0.34211,0.40347,0.46993,0.53924,0.60855,0.6689,0.73608,0.79773,0.8608,0.91619,0.97461,1.0434,1.1113,1.1733
"Madagascar9441",0.031779,0.064842,0.10739,0.15677,0.21664,0.28345,0.34211,0.40347,0.46993,0.53924,0.60855,0.6689,0.73608,0.79773,0.8608,0.91619,0.97461,1.0434,1.1113,1.1733
"Madagascar9442",0.04102,0.089218,0.14321,0.20273,0.27137,0.34554,0.41793,0.48817,0.55991,0.63342,0.70693,0.77709,0.85035,0.92024,0.98849,1.0605,1.1287,1.1981,1.27,1.3398
"Madagascar9443",0.04102,0.089218,0.14321,0.20273,0.27137,0.34554,0.41793,0.48817,0.55991,0.63342,0.70693,0.77709,0.85035,0.92024,0.98849,1.0605,1.1287,1.1981,1.27,1.3398
"Madagascar9444",0.04102,0.089218,0.14321,0.20273,0.27137,0.34554,0.41793,0.48817,0.55991,0.63342,0.70693,0.77709,0.85035,0.92024,0.98849,1.0605,1.1287,1.1981,1.27,1.3398
"Madagascar9445",0.04102,0.089218,0.14321,0.20273,0.27137,0.34554,0.41793,0.48817,0.55991,0.63342,0.70693,0.77709,0.85035,0.92024,0.98849,1.0605,1.1287,1.1981,1.27,1.3398
"Madagascar9446",0.031779,0.064842,0.10739,0.15677,0.21664,0.28345,0.34211,0.40347,0.46993,0.53924,0.60855,0.6689,0.73608,0.79773,0.8608,0.91619,0.97461,1.0434,1.1113,1.1733
"Madagascar9447",0.031779,0.064842,0.10739,0.15677,0.21664,0.28345,0.34211,0.40347,0.46993,0.53924,0.60855,0.6689,0.73608,0.79773,0.8608,0.91619,0.97461,1.0434,1.1113,1.1733
"Madagascar9448",0.031779,0.064842,0.10739,0.15677,0.21664,0.28345,0.34211,0.40347,0.46993,0.53924,0.60855,0.6689,0.73608,0.79773,0.8608,0.91619,0.97461,1.0434,1.1113,1.1733
"Madagascar9449",0.031779,0.064842,0.10739,0.15677,0.21664,0.28345,0.34211,0.40347,0.46993,0.53924,0.60855,0.6689,0.73608,0.79773,0.8608,0.91619,0.97461,1.0434,1.1113,1.1733
"Madagascar9450",0.031779,0.064842,0.10739,0.15677,0.21664,0.28345,0.34211,0.40347,0.46993,0.53924,0.60855,0.6689,0.73608,0.79773,0.8608,0.91619,0.97461,1.0434,1.1113,1.1733
"Madagascar9451",0.031779,0.064842,0.10739,0.15677,0.21664,0.28345,0.34211,0.40347,0.46993,0.53924,0.60855,0.6689,0.73608,0.79773,0.8608,0.91619,0.97461,1.0434,1.1113,1.1733
"Madagascar9452",0.031779,0.064842,0.10739,0.15677,0.21664,0.28345,0.34211,0.40347,0.46993,0.53924,0.60855,0.6689,0.73608,0.79773,0.8608,0.91619,0.97461,1.0434,1.1113,1.1733
"Madagascar9453",0.04102,0.089218,0.14321,0.20273,0.27137,0.34554,0.41793,0.48817,0.55991,0.63342,0.70693,0.77709,0.85035,0.92024,0.98849,1.0605,1.1287,1.1981,1.27,1.3398
"Madagascar9454",0.038548,0.081929,0.13187,0.1877,0.25358,0.3249,0.39373,0.46287,0.5291,0.601265,0.67343,0.73726,0.80668,0.87048,0.93532,1.0057,1.0693,1.1314,1.1955,1.2685
"Madagascar9455",0.04102,0.089218,0.14321,0.20273,0.27137,0.34554,0.41793,0.48817,0.55991,0.63342,0.70693,0.77709,0.85035,0.92024,0.98849,1.0605,1.1287,1.1981,1.27,1.3398
"Madagascar9456",0.04102,0.089218,0.14321,0.20273,0.27137,0.34554,0.41793,0.48817,0.55991,0.63342,0.70693,0.77709,0.85035,0.92024,0.98849,1.0605,1.1287,1.1981,1.27,1.3398
"Madagascar9457",0.031779,0.064842,0.10739,0.15677,0.21664,0.28345,0.34211,0.40347,0.46993,0.53924,0.60855,0.6689,0.73608,0.79773,0.8608,0.91619,0.97461,1.0434,1.1113,1.1733
