"segment","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20"
"Brazil8210",0.057273,0.12039,0.19736,0.29218,0.4037,0.53748,0.69337,0.86729,1.056,1.23565,1.4153,1.6438,1.8743,2.1096,2.3647,2.6246,2.9054,3.1898,3.4921,3.7949
"Brazil8211",0.057273,0.12039,0.19736,0.29218,0.4037,0.53748,0.69337,0.86729,1.056,1.23565,1.4153,1.6438,1.8743,2.1096,2.3647,2.6246,2.9054,3.1898,3.4921,3.7949
"Brazil8212",0.057273,0.12039,0.19736,0.29218,0.4037,0.53748,0.69337,0.86729,1.056,1.23565,1.4153,1.6438,1.8743,2.1096,2.3647,2.6246,2.9054,3.1898,3.4921,3.7949
"Brazil8213",0.057273,0.12039,0.19736,0.29218,0.4037,0.53748,0.69337,0.86729,1.056,1.23565,1.4153,1.6438,1.8743,2.1096,2.3647,2.6246,2.9054,3.1898,3.4921,3.7949
"Brazil8214",0.057273,0.12039,0.19736,0.29218,0.4037,0.53748,0.69337,0.86729,1.056,1.23565,1.4153,1.6438,1.8743,2.1096,2.3647,2.6246,2.9054,3.1898,3.4921,3.7949
"Brazil8215",0.057273,0.12039,0.19736,0.29218,0.4037,0.53748,0.69337,0.86729,1.056,1.23565,1.4153,1.6438,1.8743,2.1096,2.3647,2.6246,2.9054,3.1898,3.4921,3.7949
"Brazil8216",0.057273,0.12039,0.19736,0.29218,0.4037,0.53748,0.69337,0.86729,1.056,1.23565,1.4153,1.6438,1.8743,2.1096,2.3647,2.6246,2.9054,3.1898,3.4921,3.7949
"Brazil8217",0.057273,0.12039,0.19736,0.29218,0.4037,0.53748,0.69337,0.86729,1.056,1.23565,1.4153,1.6438,1.8743,2.1096,2.3647,2.6246,2.9054,3.1898,3.4921,3.7949
"Brazil8218",0.057273,0.12039,0.19736,0.29218,0.4037,0.53748,0.69337,0.86729,1.056,1.23565,1.4153,1.6438,1.8743,2.1096,2.3647,2.6246,2.9054,3.1898,3.4921,3.7949
"Brazil8219",0.057273,0.12039,0.19736,0.29218,0.4037,0.53748,0.69337,0.86729,1.056,1.23565,1.4153,1.6438,1.8743,2.1096,2.3647,2.6246,2.9054,3.1898,3.4921,3.7949
"Brazil8220",0.057273,0.12039,0.19736,0.29218,0.4037,0.53748,0.69337,0.86729,1.056,1.23565,1.4153,1.6438,1.8743,2.1096,2.3647,2.6246,2.9054,3.1898,3.4921,3.7949
"Brazil8222",0.057273,0.12039,0.19736,0.29218,0.4037,0.53748,0.69337,0.86729,1.056,1.23565,1.4153,1.6438,1.8743,2.1096,2.3647,2.6246,2.9054,3.1898,3.4921,3.7949
"Brazil8223",0.057273,0.12039,0.19736,0.29218,0.4037,0.53748,0.69337,0.86729,1.056,1.23565,1.4153,1.6438,1.8743,2.1096,2.3647,2.6246,2.9054,3.1898,3.4921,3.7949
"Brazil8224",0.057273,0.12039,0.19736,0.29218,0.4037,0.53748,0.69337,0.86729,1.056,1.23565,1.4153,1.6438,1.8743,2.1096,2.3647,2.6246,2.9054,3.1898,3.4921,3.7949
"Brazil8227",0.057273,0.12039,0.19736,0.29218,0.4037,0.53748,0.69337,0.86729,1.056,1.23565,1.4153,1.6438,1.8743,2.1096,2.3647,2.6246,2.9054,3.1898,3.4921,3.7949
"Brazil8230",0.057273,0.12039,0.19736,0.29218,0.4037,0.53748,0.69337,0.86729,1.056,1.23565,1.4153,1.6438,1.8743,2.1096,2.3647,2.6246,2.9054,3.1898,3.4921,3.7949
"Brazil8231",0.057273,0.12039,0.19736,0.29218,0.4037,0.53748,0.69337,0.86729,1.056,1.23565,1.4153,1.6438,1.8743,2.1096,2.3647,2.6246,2.9054,3.1898,3.4921,3.7949
"Brazil8232",0.057273,0.12039,0.19736,0.29218,0.4037,0.53748,0.69337,0.86729,1.056,1.23565,1.4153,1.6438,1.8743,2.1096,2.3647,2.6246,2.9054,3.1898,3.4921,3.7949
"Brazil8233",0.057273,0.12039,0.19736,0.29218,0.4037,0.53748,0.69337,0.86729,1.056,1.23565,1.4153,1.6438,1.8743,2.1096,2.3647,2.6246,2.9054,3.1898,3.4921,3.7949
"Brazil8234",0.057273,0.12039,0.19736,0.29218,0.4037,0.53748,0.69337,0.86729,1.056,1.23565,1.4153,1.6438,1.8743,2.1096,2.3647,2.6246,2.9054,3.1898,3.4921,3.7949
"Brazil8235",0.057273,0.12039,0.19736,0.29218,0.4037,0.53748,0.69337,0.86729,1.056,1.23565,1.4153,1.6438,1.8743,2.1096,2.3647,2.6246,2.9054,3.1898,3.4921,3.7949
"Brazil8236",0.057273,0.12039,0.19736,0.29218,0.4037,0.53748,0.69337,0.86729,1.056,1.23565,1.4153,1.6438,1.8743,2.1096,2.3647,2.6246,2.9054,3.1898,3.4921,3.7949
"Brazil8237",0.057273,0.12039,0.19736,0.29218,0.4037,0.53748,0.69337,0.86729,1.056,1.23565,1.4153,1.6438,1.8743,2.1096,2.3647,2.6246,2.9054,3.1898,3.4921,3.7949
"Brazil8238",0.057273,0.12039,0.19736,0.29218,0.4037,0.53748,0.69337,0.86729,1.056,1.23565,1.4153,1.6438,1.8743,2.1096,2.3647,2.6246,2.9054,3.1898,3.4921,3.7949
"Brazil8243",0.057273,0.12039,0.19736,0.29218,0.4037,0.53748,0.69337,0.86729,1.056,1.23565,1.4153,1.6438,1.8743,2.1096,2.3647,2.6246,2.9054,3.1898,3.4921,3.7949
"Brazil8249",0.057273,0.12039,0.19736,0.29218,0.4037,0.53748,0.69337,0.86729,1.056,1.23565,1.4153,1.6438,1.8743,2.1096,2.3647,2.6246,2.9054,3.1898,3.4921,3.7949
"Brazil8281",0.057273,0.12039,0.19736,0.29218,0.4037,0.53748,0.69337,0.86729,1.056,1.23565,1.4153,1.6438,1.8743,2.1096,2.3647,2.6246,2.9054,3.1898,3.4921,3.7949
"Brazil8288",0.057273,0.12039,0.19736,0.29218,0.4037,0.53748,0.69337,0.86729,1.056,1.23565,1.4153,1.6438,1.8743,2.1096,2.3647,2.6246,2.9054,3.1898,3.4921,3.7949
"Brazil8308",0.057273,0.12039,0.19736,0.29218,0.4037,0.53748,0.69337,0.86729,1.056,1.23565,1.4153,1.6438,1.8743,2.1096,2.3647,2.6246,2.9054,3.1898,3.4921,3.7949
"Brazil8441",0.060211,0.12336,0.2013,0.29676,0.4133,0.55701,0.71853,0.89939,1.0961,1.27305,1.45,1.684,1.9276,2.1795,2.4526,2.7246,3.0031,3.3074,3.6215,3.95
"Brazil8442",0.060211,0.12336,0.2013,0.29676,0.4133,0.55701,0.71853,0.89939,1.0961,1.27305,1.45,1.684,1.9276,2.1795,2.4526,2.7246,3.0031,3.3074,3.6215,3.95
"Brazil8443",0.060211,0.12336,0.2013,0.29676,0.4133,0.55701,0.71853,0.89939,1.0961,1.27305,1.45,1.684,1.9276,2.1795,2.4526,2.7246,3.0031,3.3074,3.6215,3.95
"Brazil8448",0.060211,0.12336,0.2013,0.29676,0.4133,0.55701,0.71853,0.89939,1.0961,1.27305,1.45,1.684,1.9276,2.1795,2.4526,2.7246,3.0031,3.3074,3.6215,3.95
"Brazil8451",0.076208,0.15416,0.2431,0.35038,0.4822,0.63705,0.81009,1.0028,1.2146,1.40745,1.6003,1.8391,2.0884,2.3499,2.6235,2.9125,3.2231,3.5431,3.8715,4.2066
"Brazil8457",0.076208,0.15416,0.2431,0.35038,0.4822,0.63705,0.81009,1.0028,1.2146,1.40745,1.6003,1.8391,2.0884,2.3499,2.6235,2.9125,3.2231,3.5431,3.8715,4.2066
"Brazil8458",0.076208,0.15416,0.2431,0.35038,0.4822,0.63705,0.81009,1.0028,1.2146,1.40745,1.6003,1.8391,2.0884,2.3499,2.6235,2.9125,3.2231,3.5431,3.8715,4.2066
"Brazil8459",0.076208,0.15416,0.2431,0.35038,0.4822,0.63705,0.81009,1.0028,1.2146,1.40745,1.6003,1.8391,2.0884,2.3499,2.6235,2.9125,3.2231,3.5431,3.8715,4.2066
"Brazil8460",0.076208,0.15416,0.2431,0.35038,0.4822,0.63705,0.81009,1.0028,1.2146,1.40745,1.6003,1.8391,2.0884,2.3499,2.6235,2.9125,3.2231,3.5431,3.8715,4.2066
"Brazil8461",0.076208,0.15416,0.2431,0.35038,0.4822,0.63705,0.81009,1.0028,1.2146,1.40745,1.6003,1.8391,2.0884,2.3499,2.6235,2.9125,3.2231,3.5431,3.8715,4.2066
"Brazil8472",0.066507,0.1362,0.21575,0.31485,0.43695,0.58284,0.7494,0.92888,1.135,1.32095,1.5069,1.7355,1.9734,2.2258,2.5012,2.7868,3.0833,3.3901,3.7076,4.0319
"Brazil8474",0.063074,0.12908,0.20279,0.29805,0.41634,0.55605,0.71871,0.89971,1.0977,1.27935,1.461,1.6908,1.9311,2.1823,2.4552,2.7254,3.0236,3.3246,3.6431,3.9687
"Brazil8528",0.063074,0.12908,0.20279,0.29805,0.41634,0.55605,0.71871,0.89971,1.0977,1.27935,1.461,1.6908,1.9311,2.1823,2.4552,2.7254,3.0236,3.3246,3.6431,3.9687
"BruneiDarussalam10382",0.057056,0.11927,0.20209,0.30176,0.4201,0.56319,0.72299,0.90163,1.1022,1.28895,1.4757,1.7137,1.9656,2.2154,2.4825,2.7666,3.0825,3.3935,3.708,4.0431
"BruneiDarussalam10383",0.057056,0.11927,0.20209,0.30176,0.4201,0.56319,0.72299,0.90163,1.1022,1.28895,1.4757,1.7137,1.9656,2.2154,2.4825,2.7666,3.0825,3.3935,3.708,4.0431
"BruneiDarussalam10384",0.057056,0.11927,0.20209,0.30176,0.4201,0.56319,0.72299,0.90163,1.1022,1.28895,1.4757,1.7137,1.9656,2.2154,2.4825,2.7666,3.0825,3.3935,3.708,4.0431
"BruneiDarussalam10385",0.057056,0.11927,0.20209,0.30176,0.4201,0.56319,0.72299,0.90163,1.1022,1.28895,1.4757,1.7137,1.9656,2.2154,2.4825,2.7666,3.0825,3.3935,3.708,4.0431
"BruneiDarussalam10386",0.057056,0.11927,0.20209,0.30176,0.4201,0.56319,0.72299,0.90163,1.1022,1.28895,1.4757,1.7137,1.9656,2.2154,2.4825,2.7666,3.0825,3.3935,3.708,4.0431
"BruneiDarussalam10387",0.057056,0.11927,0.20209,0.30176,0.4201,0.56319,0.72299,0.90163,1.1022,1.28895,1.4757,1.7137,1.9656,2.2154,2.4825,2.7666,3.0825,3.3935,3.708,4.0431
"BruneiDarussalam10392",0.057056,0.11927,0.20209,0.30176,0.4201,0.56319,0.72299,0.90163,1.1022,1.28895,1.4757,1.7137,1.9656,2.2154,2.4825,2.7666,3.0825,3.3935,3.708,4.0431
"BruneiDarussalam10393",0.057056,0.11927,0.20209,0.30176,0.4201,0.56319,0.72299,0.90163,1.1022,1.28895,1.4757,1.7137,1.9656,2.2154,2.4825,2.7666,3.0825,3.3935,3.708,4.0431
"Bulgaria555",0.1212,0.24923,0.3768,0.53023,0.68287,0.84435,1.0199,1.2036,1.3604,1.501,1.6416,1.8256,2.066,2.2714,2.4719,2.8647,3.2106,3.4229,3.6865,4.0072
"Bulgaria556",0.1212,0.24923,0.3768,0.53023,0.68287,0.84435,1.0199,1.2036,1.3604,1.501,1.6416,1.8256,2.066,2.2714,2.4719,2.8647,3.2106,3.4229,3.6865,4.0072
"Bulgaria557",0.11745,0.24008,0.36316,0.51142,0.66166,0.82019,0.99241,1.1662,1.3168,1.45255,1.5883,1.7665,2.0026,2.2015,2.3967,2.7877,3.1282,3.3318,3.5945,3.9087
"Bulgaria558",0.11707,0.24248,0.36706,0.51423,0.66332,0.82255,0.99332,1.1672,1.318,1.4505,1.583,1.7596,1.9973,2.2005,2.3939,2.7857,3.1277,3.3259,3.5945,3.9111
"Cambodia2101",0.056816,0.10996,0.18136,0.27247,0.38319,0.51368,0.66486,0.83954,1.0323,1.21345,1.3946,1.6149,1.8569,2.1067,2.3639,2.643,2.9336,3.2366,3.554,3.8818
"Cambodia2102",0.056816,0.10996,0.18136,0.27247,0.38319,0.51368,0.66486,0.83954,1.0323,1.21345,1.3946,1.6149,1.8569,2.1067,2.3639,2.643,2.9336,3.2366,3.554,3.8818
"Cambodia2103",0.056816,0.10996,0.18136,0.27247,0.38319,0.51368,0.66486,0.83954,1.0323,1.21345,1.3946,1.6149,1.8569,2.1067,2.3639,2.643,2.9336,3.2366,3.554,3.8818
"Cambodia2104",0.056816,0.10996,0.18136,0.27247,0.38319,0.51368,0.66486,0.83954,1.0323,1.21345,1.3946,1.6149,1.8569,2.1067,2.3639,2.643,2.9336,3.2366,3.554,3.8818
"Cambodia2105",0.056816,0.10996,0.18136,0.27247,0.38319,0.51368,0.66486,0.83954,1.0323,1.21345,1.3946,1.6149,1.8569,2.1067,2.3639,2.643,2.9336,3.2366,3.554,3.8818
"Cambodia2106",0.056816,0.10996,0.18136,0.27247,0.38319,0.51368,0.66486,0.83954,1.0323,1.21345,1.3946,1.6149,1.8569,2.1067,2.3639,2.643,2.9336,3.2366,3.554,3.8818
"Cambodia2107",0.056816,0.10996,0.18136,0.27247,0.38319,0.51368,0.66486,0.83954,1.0323,1.21345,1.3946,1.6149,1.8569,2.1067,2.3639,2.643,2.9336,3.2366,3.554,3.8818
"Cambodia2108",0.056816,0.10996,0.18136,0.27247,0.38319,0.51368,0.66486,0.83954,1.0323,1.21345,1.3946,1.6149,1.8569,2.1067,2.3639,2.643,2.9336,3.2366,3.554,3.8818
"Cambodia2109",0.056816,0.10996,0.18136,0.27247,0.38319,0.51368,0.66486,0.83954,1.0323,1.21345,1.3946,1.6149,1.8569,2.1067,2.3639,2.643,2.9336,3.2366,3.554,3.8818
"Cambodia2110",0.078652,0.16346,0.26386,0.38026,0.51401,0.66767,0.83802,1.0258,1.2348,1.43115,1.6275,1.8669,2.1273,2.3903,2.6702,2.9726,3.2805,3.6001,3.9334,4.2923
"Cambodia2111",0.078652,0.16346,0.26386,0.38026,0.51401,0.66767,0.83802,1.0258,1.2348,1.43115,1.6275,1.8669,2.1273,2.3903,2.6702,2.9726,3.2805,3.6001,3.9334,4.2923
"Cambodia2112",0.078652,0.16346,0.26386,0.38026,0.51401,0.66767,0.83802,1.0258,1.2348,1.43115,1.6275,1.8669,2.1273,2.3903,2.6702,2.9726,3.2805,3.6001,3.9334,4.2923
"Cambodia2113",0.078652,0.16346,0.26386,0.38026,0.51401,0.66767,0.83802,1.0258,1.2348,1.43115,1.6275,1.8669,2.1273,2.3903,2.6702,2.9726,3.2805,3.6001,3.9334,4.2923
"Cambodia2114",0.078652,0.16346,0.26386,0.38026,0.51401,0.66767,0.83802,1.0258,1.2348,1.43115,1.6275,1.8669,2.1273,2.3903,2.6702,2.9726,3.2805,3.6001,3.9334,4.2923
"Cambodia2115",0.078652,0.16346,0.26386,0.38026,0.51401,0.66767,0.83802,1.0258,1.2348,1.43115,1.6275,1.8669,2.1273,2.3903,2.6702,2.9726,3.2805,3.6001,3.9334,4.2923
"Cameroon1187",0.074098,0.15463,0.24332,0.3497,0.47729,0.62659,0.79755,0.98341,1.1847,1.37265,1.5606,1.7958,2.0434,2.3029,2.5619,2.8322,3.1153,3.413,3.7205,4.042
"Cameroon1188",0.074098,0.15463,0.24332,0.3497,0.47729,0.62659,0.79755,0.98341,1.1847,1.37265,1.5606,1.7958,2.0434,2.3029,2.5619,2.8322,3.1153,3.413,3.7205,4.042
"Cameroon1189",0.074098,0.15463,0.24332,0.3497,0.47729,0.62659,0.79755,0.98341,1.1847,1.37265,1.5606,1.7958,2.0434,2.3029,2.5619,2.8322,3.1153,3.413,3.7205,4.042
"Cameroon1190",0.074098,0.15463,0.24332,0.3497,0.47729,0.62659,0.79755,0.98341,1.1847,1.37265,1.5606,1.7958,2.0434,2.3029,2.5619,2.8322,3.1153,3.413,3.7205,4.042
"Cameroon1191",0.074098,0.15463,0.24332,0.3497,0.47729,0.62659,0.79755,0.98341,1.1847,1.37265,1.5606,1.7958,2.0434,2.3029,2.5619,2.8322,3.1153,3.413,3.7205,4.042
"Cameroon1192",0.074098,0.15463,0.24332,0.3497,0.47729,0.62659,0.79755,0.98341,1.1847,1.37265,1.5606,1.7958,2.0434,2.3029,2.5619,2.8322,3.1153,3.413,3.7205,4.042
"Cameroon1193",0.074098,0.15463,0.24332,0.3497,0.47729,0.62659,0.79755,0.98341,1.1847,1.37265,1.5606,1.7958,2.0434,2.3029,2.5619,2.8322,3.1153,3.413,3.7205,4.042
"Cameroon1194",0.074098,0.15463,0.24332,0.3497,0.47729,0.62659,0.79755,0.98341,1.1847,1.37265,1.5606,1.7958,2.0434,2.3029,2.5619,2.8322,3.1153,3.413,3.7205,4.042
"Cameroon1195",0.074098,0.15463,0.24332,0.3497,0.47729,0.62659,0.79755,0.98341,1.1847,1.37265,1.5606,1.7958,2.0434,2.3029,2.5619,2.8322,3.1153,3.413,3.7205,4.042
"Cameroon1196",0.074098,0.15463,0.24332,0.3497,0.47729,0.62659,0.79755,0.98341,1.1847,1.37265,1.5606,1.7958,2.0434,2.3029,2.5619,2.8322,3.1153,3.413,3.7205,4.042
"Cameroon1197",0.074098,0.15463,0.24332,0.3497,0.47729,0.62659,0.79755,0.98341,1.1847,1.37265,1.5606,1.7958,2.0434,2.3029,2.5619,2.8322,3.1153,3.413,3.7205,4.042
"Canada3384",0.165,0.33434,0.50762,0.68404,0.87976,1.0795,1.29,1.5147,1.7472,1.9382,2.1292,2.3624,2.5929,2.8484,3.1027,3.3464,3.6127,3.8841,4.1594,4.4648
"Canada3386",0.165,0.33434,0.50762,0.68404,0.87976,1.0795,1.29,1.5147,1.7472,1.9382,2.1292,2.3624,2.5929,2.8484,3.1027,3.3464,3.6127,3.8841,4.1594,4.4648
"Canada3388",0.165,0.33434,0.50762,0.68404,0.87976,1.0795,1.29,1.5147,1.7472,1.9382,2.1292,2.3624,2.5929,2.8484,3.1027,3.3464,3.6127,3.8841,4.1594,4.4648
"Canada3389",0.165,0.33434,0.50762,0.68404,0.87976,1.0795,1.29,1.5147,1.7472,1.9382,2.1292,2.3624,2.5929,2.8484,3.1027,3.3464,3.6127,3.8841,4.1594,4.4648
"Canada3394",0.165,0.33434,0.50762,0.68404,0.87976,1.0795,1.29,1.5147,1.7472,1.9382,2.1292,2.3624,2.5929,2.8484,3.1027,3.3464,3.6127,3.8841,4.1594,4.4648
"Canada3396",0.165,0.33434,0.50762,0.68404,0.87976,1.0795,1.29,1.5147,1.7472,1.9382,2.1292,2.3624,2.5929,2.8484,3.1027,3.3464,3.6127,3.8841,4.1594,4.4648
"Canada3400",0.165,0.33434,0.50762,0.68404,0.87976,1.0795,1.29,1.5147,1.7472,1.9382,2.1292,2.3624,2.5929,2.8484,3.1027,3.3464,3.6127,3.8841,4.1594,4.4648
"Canada3405",0.165,0.33434,0.50762,0.68404,0.87976,1.0795,1.29,1.5147,1.7472,1.9382,2.1292,2.3624,2.5929,2.8484,3.1027,3.3464,3.6127,3.8841,4.1594,4.4648
"Canada3409",0.165,0.33434,0.50762,0.68404,0.87976,1.0795,1.29,1.5147,1.7472,1.9382,2.1292,2.3624,2.5929,2.8484,3.1027,3.3464,3.6127,3.8841,4.1594,4.4648
"Canada3411",0.12218,0.24307,0.36156,0.47047,0.58946,0.71026,0.82203,0.93569,1.0567,1.12835,1.2,1.3124,1.4438,1.5824,1.7023,1.8474,1.9872,2.1155,2.2704,2.4307
"Canada3412",0.12218,0.24307,0.36156,0.47047,0.58946,0.71026,0.82203,0.93569,1.0567,1.12835,1.2,1.3124,1.4438,1.5824,1.7023,1.8474,1.9872,2.1155,2.2704,2.4307
"Canada3413",0.12218,0.24307,0.36156,0.47047,0.58946,0.71026,0.82203,0.93569,1.0567,1.12835,1.2,1.3124,1.4438,1.5824,1.7023,1.8474,1.9872,2.1155,2.2704,2.4307
"Canada3414",0.12218,0.24307,0.36156,0.47047,0.58946,0.71026,0.82203,0.93569,1.0567,1.12835,1.2,1.3124,1.4438,1.5824,1.7023,1.8474,1.9872,2.1155,2.2704,2.4307
"Canada3415",0.12218,0.24307,0.36156,0.47047,0.58946,0.71026,0.82203,0.93569,1.0567,1.12835,1.2,1.3124,1.4438,1.5824,1.7023,1.8474,1.9872,2.1155,2.2704,2.4307
"Canada3416",0.12218,0.24307,0.36156,0.47047,0.58946,0.71026,0.82203,0.93569,1.0567,1.12835,1.2,1.3124,1.4438,1.5824,1.7023,1.8474,1.9872,2.1155,2.2704,2.4307
"Canada3417",0.12218,0.24307,0.36156,0.47047,0.58946,0.71026,0.82203,0.93569,1.0567,1.12835,1.2,1.3124,1.4438,1.5824,1.7023,1.8474,1.9872,2.1155,2.2704,2.4307
"Canada3418",0.12218,0.24307,0.36156,0.47047,0.58946,0.71026,0.82203,0.93569,1.0567,1.12835,1.2,1.3124,1.4438,1.5824,1.7023,1.8474,1.9872,2.1155,2.2704,2.4307
"Canada3419",0.12218,0.24307,0.36156,0.47047,0.58946,0.71026,0.82203,0.93569,1.0567,1.12835,1.2,1.3124,1.4438,1.5824,1.7023,1.8474,1.9872,2.1155,2.2704,2.4307
"Canada3427",0.12218,0.24307,0.36156,0.47047,0.58946,0.71026,0.82203,0.93569,1.0567,1.12835,1.2,1.3124,1.4438,1.5824,1.7023,1.8474,1.9872,2.1155,2.2704,2.4307
"Canada3429",0.12218,0.24307,0.36156,0.47047,0.58946,0.71026,0.82203,0.93569,1.0567,1.12835,1.2,1.3124,1.4438,1.5824,1.7023,1.8474,1.9872,2.1155,2.2704,2.4307
"Canada3431",0.12218,0.24307,0.36156,0.47047,0.58946,0.71026,0.82203,0.93569,1.0567,1.12835,1.2,1.3124,1.4438,1.5824,1.7023,1.8474,1.9872,2.1155,2.2704,2.4307
"Canada3432",0.12218,0.24307,0.36156,0.47047,0.58946,0.71026,0.82203,0.93569,1.0567,1.12835,1.2,1.3124,1.4438,1.5824,1.7023,1.8474,1.9872,2.1155,2.2704,2.4307
"Canada3433",0.12218,0.24307,0.36156,0.47047,0.58946,0.71026,0.82203,0.93569,1.0567,1.12835,1.2,1.3124,1.4438,1.5824,1.7023,1.8474,1.9872,2.1155,2.2704,2.4307
"Canada3436",0.12218,0.24307,0.36156,0.47047,0.58946,0.71026,0.82203,0.93569,1.0567,1.12835,1.2,1.3124,1.4438,1.5824,1.7023,1.8474,1.9872,2.1155,2.2704,2.4307
"Canada3437",0.12218,0.24307,0.36156,0.47047,0.58946,0.71026,0.82203,0.93569,1.0567,1.12835,1.2,1.3124,1.4438,1.5824,1.7023,1.8474,1.9872,2.1155,2.2704,2.4307
"Canada3438",0.12218,0.24307,0.36156,0.47047,0.58946,0.71026,0.82203,0.93569,1.0567,1.12835,1.2,1.3124,1.4438,1.5824,1.7023,1.8474,1.9872,2.1155,2.2704,2.4307
"Canada3440",0.12218,0.24307,0.36156,0.47047,0.58946,0.71026,0.82203,0.93569,1.0567,1.12835,1.2,1.3124,1.4438,1.5824,1.7023,1.8474,1.9872,2.1155,2.2704,2.4307
"Canada3442",0.12218,0.24307,0.36156,0.47047,0.58946,0.71026,0.82203,0.93569,1.0567,1.12835,1.2,1.3124,1.4438,1.5824,1.7023,1.8474,1.9872,2.1155,2.2704,2.4307
"Canada3444",0.12218,0.24307,0.36156,0.47047,0.58946,0.71026,0.82203,0.93569,1.0567,1.12835,1.2,1.3124,1.4438,1.5824,1.7023,1.8474,1.9872,2.1155,2.2704,2.4307
"Canada3445",0.12218,0.24307,0.36156,0.47047,0.58946,0.71026,0.82203,0.93569,1.0567,1.12835,1.2,1.3124,1.4438,1.5824,1.7023,1.8474,1.9872,2.1155,2.2704,2.4307
"Canada3446",0.12218,0.24307,0.36156,0.47047,0.58946,0.71026,0.82203,0.93569,1.0567,1.12835,1.2,1.3124,1.4438,1.5824,1.7023,1.8474,1.9872,2.1155,2.2704,2.4307
"Canada3447",0.12218,0.24307,0.36156,0.47047,0.58946,0.71026,0.82203,0.93569,1.0567,1.12835,1.2,1.3124,1.4438,1.5824,1.7023,1.8474,1.9872,2.1155,2.2704,2.4307
"Canada3448",0.12218,0.24307,0.36156,0.47047,0.58946,0.71026,0.82203,0.93569,1.0567,1.12835,1.2,1.3124,1.4438,1.5824,1.7023,1.8474,1.9872,2.1155,2.2704,2.4307
"Canada3449",0.12218,0.24307,0.36156,0.47047,0.58946,0.71026,0.82203,0.93569,1.0567,1.12835,1.2,1.3124,1.4438,1.5824,1.7023,1.8474,1.9872,2.1155,2.2704,2.4307
"Canada3450",0.12218,0.24307,0.36156,0.47047,0.58946,0.71026,0.82203,0.93569,1.0567,1.12835,1.2,1.3124,1.4438,1.5824,1.7023,1.8474,1.9872,2.1155,2.2704,2.4307
"Canada3452",0.050489,0.089461,0.12608,0.19166,0.27978,0.3762,0.49438,0.635,0.77936,0.93353,1.0877,1.2836,1.4786,1.6894,1.9199,2.1605,2.402,2.6659,2.9214,3.2055
"Canada3453",0.050489,0.089461,0.12608,0.19166,0.27978,0.3762,0.49438,0.635,0.77936,0.93353,1.0877,1.2836,1.4786,1.6894,1.9199,2.1605,2.402,2.6659,2.9214,3.2055
"Canada3454",0.050489,0.089461,0.12608,0.19166,0.27978,0.3762,0.49438,0.635,0.77936,0.93353,1.0877,1.2836,1.4786,1.6894,1.9199,2.1605,2.402,2.6659,2.9214,3.2055
"Canada3455",0.050489,0.089461,0.12608,0.19166,0.27978,0.3762,0.49438,0.635,0.77936,0.93353,1.0877,1.2836,1.4786,1.6894,1.9199,2.1605,2.402,2.6659,2.9214,3.2055
"Canada3456",0.031062,0.051377,0.071418,0.11962,0.18989,0.27016,0.37467,0.49809,0.62948,0.769555,0.90963,1.0928,1.2738,1.4655,1.6852,1.9173,2.1497,2.3988,2.6413,2.9136
"Canada3457",0.12218,0.24307,0.36156,0.47047,0.58946,0.71026,0.82203,0.93569,1.0567,1.12835,1.2,1.3124,1.4438,1.5824,1.7023,1.8474,1.9872,2.1155,2.2704,2.4307
"Canada3458",0.12218,0.24307,0.36156,0.47047,0.58946,0.71026,0.82203,0.93569,1.0567,1.12835,1.2,1.3124,1.4438,1.5824,1.7023,1.8474,1.9872,2.1155,2.2704,2.4307
"Canada3459",0.12218,0.24307,0.36156,0.47047,0.58946,0.71026,0.82203,0.93569,1.0567,1.12835,1.2,1.3124,1.4438,1.5824,1.7023,1.8474,1.9872,2.1155,2.2704,2.4307
"Canada3460",0.12218,0.24307,0.36156,0.47047,0.58946,0.71026,0.82203,0.93569,1.0567,1.12835,1.2,1.3124,1.4438,1.5824,1.7023,1.8474,1.9872,2.1155,2.2704,2.4307
"Canada3461",0.12218,0.24307,0.36156,0.47047,0.58946,0.71026,0.82203,0.93569,1.0567,1.12835,1.2,1.3124,1.4438,1.5824,1.7023,1.8474,1.9872,2.1155,2.2704,2.4307
"Canada3462",0.12218,0.24307,0.36156,0.47047,0.58946,0.71026,0.82203,0.93569,1.0567,1.12835,1.2,1.3124,1.4438,1.5824,1.7023,1.8474,1.9872,2.1155,2.2704,2.4307
"Canada3463",0.12218,0.24307,0.36156,0.47047,0.58946,0.71026,0.82203,0.93569,1.0567,1.12835,1.2,1.3124,1.4438,1.5824,1.7023,1.8474,1.9872,2.1155,2.2704,2.4307
"Canada3464",0.12218,0.24307,0.36156,0.47047,0.58946,0.71026,0.82203,0.93569,1.0567,1.12835,1.2,1.3124,1.4438,1.5824,1.7023,1.8474,1.9872,2.1155,2.2704,2.4307
"Canada3465",-0.0087583,-0.046702,-0.067811,-0.082277,-0.097766,-0.097917,-0.069409,-0.031551,0.002243,-0.0284645,-0.059172,-0.0028343,0.064136,0.16446,0.24417,0.32171,0.41543,0.495,0.59695,0.72756
"Canada3466",-0.0087583,-0.046702,-0.067811,-0.082277,-0.097766,-0.097917,-0.069409,-0.031551,0.002243,-0.0284645,-0.059172,-0.0028343,0.064136,0.16446,0.24417,0.32171,0.41543,0.495,0.59695,0.72756
