"segment","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20"
"Indonesia11481",0.044287,0.091362,0.15547,0.23058,0.3121,0.40958,0.51475,0.62538,0.74725,0.85561,0.96397,1.0853,1.2211,1.3543,1.4875,1.6124,1.7544,1.9002,2.0409,2.1752
"Indonesia11482",0.044287,0.091362,0.15547,0.23058,0.3121,0.40958,0.51475,0.62538,0.74725,0.85561,0.96397,1.0853,1.2211,1.3543,1.4875,1.6124,1.7544,1.9002,2.0409,2.1752
"Indonesia11483",0.043091,0.088873,0.14864,0.222,0.302,0.3948,0.49719,0.60425,0.72196,0.82395,0.92594,1.0457,1.1744,1.2995,1.4278,1.5502,1.6857,1.8233,1.9547,2.0853
"Indonesia11484",0.044287,0.091362,0.15547,0.23058,0.3121,0.40958,0.51475,0.62538,0.74725,0.85561,0.96397,1.0853,1.2211,1.3543,1.4875,1.6124,1.7544,1.9002,2.0409,2.1752
"Indonesia11486",0.044287,0.091362,0.15547,0.23058,0.3121,0.40958,0.51475,0.62538,0.74725,0.85561,0.96397,1.0853,1.2211,1.3543,1.4875,1.6124,1.7544,1.9002,2.0409,2.1752
"Indonesia11487",0.043091,0.088873,0.14864,0.222,0.302,0.3948,0.49719,0.60425,0.72196,0.82395,0.92594,1.0457,1.1744,1.2995,1.4278,1.5502,1.6857,1.8233,1.9547,2.0853
"Indonesia11488",0.044287,0.091362,0.15547,0.23058,0.3121,0.40958,0.51475,0.62538,0.74725,0.85561,0.96397,1.0853,1.2211,1.3543,1.4875,1.6124,1.7544,1.9002,2.0409,2.1752
"Indonesia11489",0.044287,0.091362,0.15547,0.23058,0.3121,0.40958,0.51475,0.62538,0.74725,0.85561,0.96397,1.0853,1.2211,1.3543,1.4875,1.6124,1.7544,1.9002,2.0409,2.1752
"Indonesia11490",0.044287,0.091362,0.15547,0.23058,0.3121,0.40958,0.51475,0.62538,0.74725,0.85561,0.96397,1.0853,1.2211,1.3543,1.4875,1.6124,1.7544,1.9002,2.0409,2.1752
"Indonesia11491",0.044287,0.091362,0.15547,0.23058,0.3121,0.40958,0.51475,0.62538,0.74725,0.85561,0.96397,1.0853,1.2211,1.3543,1.4875,1.6124,1.7544,1.9002,2.0409,2.1752
"Indonesia11492",0.044287,0.091362,0.15547,0.23058,0.3121,0.40958,0.51475,0.62538,0.74725,0.85561,0.96397,1.0853,1.2211,1.3543,1.4875,1.6124,1.7544,1.9002,2.0409,2.1752
"Indonesia11493",0.043091,0.088873,0.14864,0.222,0.302,0.3948,0.49719,0.60425,0.72196,0.82395,0.92594,1.0457,1.1744,1.2995,1.4278,1.5502,1.6857,1.8233,1.9547,2.0853
"Indonesia11494",0.044287,0.091362,0.15547,0.23058,0.3121,0.40958,0.51475,0.62538,0.74725,0.85561,0.96397,1.0853,1.2211,1.3543,1.4875,1.6124,1.7544,1.9002,2.0409,2.1752
"Indonesia11495",0.044287,0.091362,0.15547,0.23058,0.3121,0.40958,0.51475,0.62538,0.74725,0.85561,0.96397,1.0853,1.2211,1.3543,1.4875,1.6124,1.7544,1.9002,2.0409,2.1752
"Indonesia11496",0.043091,0.088873,0.14864,0.222,0.302,0.3948,0.49719,0.60425,0.72196,0.82395,0.92594,1.0457,1.1744,1.2995,1.4278,1.5502,1.6857,1.8233,1.9547,2.0853
"Indonesia11497",0.043091,0.088873,0.14864,0.222,0.302,0.3948,0.49719,0.60425,0.72196,0.82395,0.92594,1.0457,1.1744,1.2995,1.4278,1.5502,1.6857,1.8233,1.9547,2.0853
"Indonesia11498",0.025442,0.055034,0.097966,0.15547,0.22076,0.29823,0.38459,0.47669,0.57756,0.65688,0.7362,0.8391,0.94958,1.0614,1.1746,1.2832,1.4032,1.5228,1.64,1.7625
"Indonesia11499",0.043091,0.088873,0.14864,0.222,0.302,0.3948,0.49719,0.60425,0.72196,0.82395,0.92594,1.0457,1.1744,1.2995,1.4278,1.5502,1.6857,1.8233,1.9547,2.0853
"Indonesia11500",0.025442,0.055034,0.097966,0.15547,0.22076,0.29823,0.38459,0.47669,0.57756,0.65688,0.7362,0.8391,0.94958,1.0614,1.1746,1.2832,1.4032,1.5228,1.64,1.7625
"Indonesia11501",0.043091,0.088873,0.14864,0.222,0.302,0.3948,0.49719,0.60425,0.72196,0.82395,0.92594,1.0457,1.1744,1.2995,1.4278,1.5502,1.6857,1.8233,1.9547,2.0853
"Indonesia11502",0.025442,0.055034,0.097966,0.15547,0.22076,0.29823,0.38459,0.47669,0.57756,0.65688,0.7362,0.8391,0.94958,1.0614,1.1746,1.2832,1.4032,1.5228,1.64,1.7625
"Indonesia11503",0.025442,0.055034,0.097966,0.15547,0.22076,0.29823,0.38459,0.47669,0.57756,0.65688,0.7362,0.8391,0.94958,1.0614,1.1746,1.2832,1.4032,1.5228,1.64,1.7625
"Indonesia11504",0.043091,0.088873,0.14864,0.222,0.302,0.3948,0.49719,0.60425,0.72196,0.82395,0.92594,1.0457,1.1744,1.2995,1.4278,1.5502,1.6857,1.8233,1.9547,2.0853
"Indonesia11505",0.044287,0.091362,0.15547,0.23058,0.3121,0.40958,0.51475,0.62538,0.74725,0.85561,0.96397,1.0853,1.2211,1.3543,1.4875,1.6124,1.7544,1.9002,2.0409,2.1752
"Indonesia11506",0.041433,0.087089,0.14421,0.21757,0.29821,0.39095,0.49372,0.60546,0.72198,0.821795,0.92161,1.0427,1.1679,1.3024,1.4333,1.5626,1.6996,1.8405,1.9738,2.104
"Indonesia11507",0.025442,0.055034,0.097966,0.15547,0.22076,0.29823,0.38459,0.47669,0.57756,0.65688,0.7362,0.8391,0.94958,1.0614,1.1746,1.2832,1.4032,1.5228,1.64,1.7625
"Indonesia11508",0.025442,0.055034,0.097966,0.15547,0.22076,0.29823,0.38459,0.47669,0.57756,0.65688,0.7362,0.8391,0.94958,1.0614,1.1746,1.2832,1.4032,1.5228,1.64,1.7625
"Indonesia11509",0.025442,0.055034,0.097966,0.15547,0.22076,0.29823,0.38459,0.47669,0.57756,0.65688,0.7362,0.8391,0.94958,1.0614,1.1746,1.2832,1.4032,1.5228,1.64,1.7625
"Indonesia11510",0.025442,0.055034,0.097966,0.15547,0.22076,0.29823,0.38459,0.47669,0.57756,0.65688,0.7362,0.8391,0.94958,1.0614,1.1746,1.2832,1.4032,1.5228,1.64,1.7625
"Indonesia11511",0.025442,0.055034,0.097966,0.15547,0.22076,0.29823,0.38459,0.47669,0.57756,0.65688,0.7362,0.8391,0.94958,1.0614,1.1746,1.2832,1.4032,1.5228,1.64,1.7625
"Indonesia11512",0.041433,0.087089,0.14421,0.21757,0.29821,0.39095,0.49372,0.60546,0.72198,0.821795,0.92161,1.0427,1.1679,1.3024,1.4333,1.5626,1.6996,1.8405,1.9738,2.104
"Indonesia11520",0.025442,0.055034,0.097966,0.15547,0.22076,0.29823,0.38459,0.47669,0.57756,0.65688,0.7362,0.8391,0.94958,1.0614,1.1746,1.2832,1.4032,1.5228,1.64,1.7625
"Indonesia11521",0.025442,0.055034,0.097966,0.15547,0.22076,0.29823,0.38459,0.47669,0.57756,0.65688,0.7362,0.8391,0.94958,1.0614,1.1746,1.2832,1.4032,1.5228,1.64,1.7625
"Indonesia11522",0.025442,0.055034,0.097966,0.15547,0.22076,0.29823,0.38459,0.47669,0.57756,0.65688,0.7362,0.8391,0.94958,1.0614,1.1746,1.2832,1.4032,1.5228,1.64,1.7625
"Indonesia11524",0.025442,0.055034,0.097966,0.15547,0.22076,0.29823,0.38459,0.47669,0.57756,0.65688,0.7362,0.8391,0.94958,1.0614,1.1746,1.2832,1.4032,1.5228,1.64,1.7625
"Indonesia11525",0.025442,0.055034,0.097966,0.15547,0.22076,0.29823,0.38459,0.47669,0.57756,0.65688,0.7362,0.8391,0.94958,1.0614,1.1746,1.2832,1.4032,1.5228,1.64,1.7625
"Indonesia11526",0.025442,0.055034,0.097966,0.15547,0.22076,0.29823,0.38459,0.47669,0.57756,0.65688,0.7362,0.8391,0.94958,1.0614,1.1746,1.2832,1.4032,1.5228,1.64,1.7625
"Indonesia11528",0.025442,0.055034,0.097966,0.15547,0.22076,0.29823,0.38459,0.47669,0.57756,0.65688,0.7362,0.8391,0.94958,1.0614,1.1746,1.2832,1.4032,1.5228,1.64,1.7625
"Indonesia11529",0.025442,0.055034,0.097966,0.15547,0.22076,0.29823,0.38459,0.47669,0.57756,0.65688,0.7362,0.8391,0.94958,1.0614,1.1746,1.2832,1.4032,1.5228,1.64,1.7625
"Indonesia11530",0.025442,0.055034,0.097966,0.15547,0.22076,0.29823,0.38459,0.47669,0.57756,0.65688,0.7362,0.8391,0.94958,1.0614,1.1746,1.2832,1.4032,1.5228,1.64,1.7625
"Indonesia11562",0.043091,0.088873,0.14864,0.222,0.302,0.3948,0.49719,0.60425,0.72196,0.82395,0.92594,1.0457,1.1744,1.2995,1.4278,1.5502,1.6857,1.8233,1.9547,2.0853
"Indonesia11582",0.043091,0.088873,0.14864,0.222,0.302,0.3948,0.49719,0.60425,0.72196,0.82395,0.92594,1.0457,1.1744,1.2995,1.4278,1.5502,1.6857,1.8233,1.9547,2.0853
"Indonesia11631",0.043091,0.088873,0.14864,0.222,0.302,0.3948,0.49719,0.60425,0.72196,0.82395,0.92594,1.0457,1.1744,1.2995,1.4278,1.5502,1.6857,1.8233,1.9547,2.0853
"Indonesia11632",0.043091,0.088873,0.14864,0.222,0.302,0.3948,0.49719,0.60425,0.72196,0.82395,0.92594,1.0457,1.1744,1.2995,1.4278,1.5502,1.6857,1.8233,1.9547,2.0853
"Indonesia11633",0.043091,0.088873,0.14864,0.222,0.302,0.3948,0.49719,0.60425,0.72196,0.82395,0.92594,1.0457,1.1744,1.2995,1.4278,1.5502,1.6857,1.8233,1.9547,2.0853
"Indonesia11634",0.043091,0.088873,0.14864,0.222,0.302,0.3948,0.49719,0.60425,0.72196,0.82395,0.92594,1.0457,1.1744,1.2995,1.4278,1.5502,1.6857,1.8233,1.9547,2.0853
"Indonesia11635",0.043091,0.088873,0.14864,0.222,0.302,0.3948,0.49719,0.60425,0.72196,0.82395,0.92594,1.0457,1.1744,1.2995,1.4278,1.5502,1.6857,1.8233,1.9547,2.0853
"Indonesia11636",0.043091,0.088873,0.14864,0.222,0.302,0.3948,0.49719,0.60425,0.72196,0.82395,0.92594,1.0457,1.1744,1.2995,1.4278,1.5502,1.6857,1.8233,1.9547,2.0853
"Indonesia11637",0.043091,0.088873,0.14864,0.222,0.302,0.3948,0.49719,0.60425,0.72196,0.82395,0.92594,1.0457,1.1744,1.2995,1.4278,1.5502,1.6857,1.8233,1.9547,2.0853
"Indonesia11638",0.043091,0.088873,0.14864,0.222,0.302,0.3948,0.49719,0.60425,0.72196,0.82395,0.92594,1.0457,1.1744,1.2995,1.4278,1.5502,1.6857,1.8233,1.9547,2.0853
"Indonesia11639",0.043091,0.088873,0.14864,0.222,0.302,0.3948,0.49719,0.60425,0.72196,0.82395,0.92594,1.0457,1.1744,1.2995,1.4278,1.5502,1.6857,1.8233,1.9547,2.0853
"Indonesia11640",0.043091,0.088873,0.14864,0.222,0.302,0.3948,0.49719,0.60425,0.72196,0.82395,0.92594,1.0457,1.1744,1.2995,1.4278,1.5502,1.6857,1.8233,1.9547,2.0853
"Indonesia11641",0.043091,0.088873,0.14864,0.222,0.302,0.3948,0.49719,0.60425,0.72196,0.82395,0.92594,1.0457,1.1744,1.2995,1.4278,1.5502,1.6857,1.8233,1.9547,2.0853
"Indonesia11646",0.043091,0.088873,0.14864,0.222,0.302,0.3948,0.49719,0.60425,0.72196,0.82395,0.92594,1.0457,1.1744,1.2995,1.4278,1.5502,1.6857,1.8233,1.9547,2.0853
"Indonesia11647",0.043091,0.088873,0.14864,0.222,0.302,0.3948,0.49719,0.60425,0.72196,0.82395,0.92594,1.0457,1.1744,1.2995,1.4278,1.5502,1.6857,1.8233,1.9547,2.0853
"Indonesia11648",0.043091,0.088873,0.14864,0.222,0.302,0.3948,0.49719,0.60425,0.72196,0.82395,0.92594,1.0457,1.1744,1.2995,1.4278,1.5502,1.6857,1.8233,1.9547,2.0853
"Indonesia11649",0.043091,0.088873,0.14864,0.222,0.302,0.3948,0.49719,0.60425,0.72196,0.82395,0.92594,1.0457,1.1744,1.2995,1.4278,1.5502,1.6857,1.8233,1.9547,2.0853
"Indonesia11650",0.044287,0.091362,0.15547,0.23058,0.3121,0.40958,0.51475,0.62538,0.74725,0.85561,0.96397,1.0853,1.2211,1.3543,1.4875,1.6124,1.7544,1.9002,2.0409,2.1752
"Indonesia11652",0.043091,0.088873,0.14864,0.222,0.302,0.3948,0.49719,0.60425,0.72196,0.82395,0.92594,1.0457,1.1744,1.2995,1.4278,1.5502,1.6857,1.8233,1.9547,2.0853
"Indonesia11653",0.043091,0.088873,0.14864,0.222,0.302,0.3948,0.49719,0.60425,0.72196,0.82395,0.92594,1.0457,1.1744,1.2995,1.4278,1.5502,1.6857,1.8233,1.9547,2.0853
"Indonesia11654",0.044287,0.091362,0.15547,0.23058,0.3121,0.40958,0.51475,0.62538,0.74725,0.85561,0.96397,1.0853,1.2211,1.3543,1.4875,1.6124,1.7544,1.9002,2.0409,2.1752
"Indonesia11655",0.044287,0.091362,0.15547,0.23058,0.3121,0.40958,0.51475,0.62538,0.74725,0.85561,0.96397,1.0853,1.2211,1.3543,1.4875,1.6124,1.7544,1.9002,2.0409,2.1752
"Indonesia11656",0.044287,0.091362,0.15547,0.23058,0.3121,0.40958,0.51475,0.62538,0.74725,0.85561,0.96397,1.0853,1.2211,1.3543,1.4875,1.6124,1.7544,1.9002,2.0409,2.1752
"Indonesia11657",0.043091,0.088873,0.14864,0.222,0.302,0.3948,0.49719,0.60425,0.72196,0.82395,0.92594,1.0457,1.1744,1.2995,1.4278,1.5502,1.6857,1.8233,1.9547,2.0853
"Indonesia11658",0.043091,0.088873,0.14864,0.222,0.302,0.3948,0.49719,0.60425,0.72196,0.82395,0.92594,1.0457,1.1744,1.2995,1.4278,1.5502,1.6857,1.8233,1.9547,2.0853
"Indonesia11659",0.043091,0.088873,0.14864,0.222,0.302,0.3948,0.49719,0.60425,0.72196,0.82395,0.92594,1.0457,1.1744,1.2995,1.4278,1.5502,1.6857,1.8233,1.9547,2.0853
"Indonesia11660",0.043091,0.088873,0.14864,0.222,0.302,0.3948,0.49719,0.60425,0.72196,0.82395,0.92594,1.0457,1.1744,1.2995,1.4278,1.5502,1.6857,1.8233,1.9547,2.0853
"Indonesia11661",0.043091,0.088873,0.14864,0.222,0.302,0.3948,0.49719,0.60425,0.72196,0.82395,0.92594,1.0457,1.1744,1.2995,1.4278,1.5502,1.6857,1.8233,1.9547,2.0853
"Indonesia11662",0.044287,0.091362,0.15547,0.23058,0.3121,0.40958,0.51475,0.62538,0.74725,0.85561,0.96397,1.0853,1.2211,1.3543,1.4875,1.6124,1.7544,1.9002,2.0409,2.1752
"Indonesia11676",0.025442,0.055034,0.097966,0.15547,0.22076,0.29823,0.38459,0.47669,0.57756,0.65688,0.7362,0.8391,0.94958,1.0614,1.1746,1.2832,1.4032,1.5228,1.64,1.7625
"Indonesia11677",0.025442,0.055034,0.097966,0.15547,0.22076,0.29823,0.38459,0.47669,0.57756,0.65688,0.7362,0.8391,0.94958,1.0614,1.1746,1.2832,1.4032,1.5228,1.64,1.7625
"Indonesia11678",0.025442,0.055034,0.097966,0.15547,0.22076,0.29823,0.38459,0.47669,0.57756,0.65688,0.7362,0.8391,0.94958,1.0614,1.1746,1.2832,1.4032,1.5228,1.64,1.7625
"Indonesia11680",0.025442,0.055034,0.097966,0.15547,0.22076,0.29823,0.38459,0.47669,0.57756,0.65688,0.7362,0.8391,0.94958,1.0614,1.1746,1.2832,1.4032,1.5228,1.64,1.7625
"Indonesia11682",0.025442,0.055034,0.097966,0.15547,0.22076,0.29823,0.38459,0.47669,0.57756,0.65688,0.7362,0.8391,0.94958,1.0614,1.1746,1.2832,1.4032,1.5228,1.64,1.7625
"Indonesia11683",0.025442,0.055034,0.097966,0.15547,0.22076,0.29823,0.38459,0.47669,0.57756,0.65688,0.7362,0.8391,0.94958,1.0614,1.1746,1.2832,1.4032,1.5228,1.64,1.7625
"Indonesia11684",0.025442,0.055034,0.097966,0.15547,0.22076,0.29823,0.38459,0.47669,0.57756,0.65688,0.7362,0.8391,0.94958,1.0614,1.1746,1.2832,1.4032,1.5228,1.64,1.7625
"Indonesia3238",0.033587,0.073759,0.13052,0.19697,0.27218,0.3607,0.45854,0.56179,0.67376,0.767185,0.86061,0.97529,1.0999,1.2175,1.3422,1.4646,1.5971,1.7319,1.8653,1.9985
"Indonesia3239",0.033767,0.074571,0.13063,0.19694,0.27238,0.36105,0.45796,0.56041,0.67198,0.76614,0.8603,0.97335,1.0983,1.214,1.3364,1.4598,1.5906,1.7248,1.8567,1.9872
"Indonesia3240",0.033767,0.074571,0.13063,0.19694,0.27238,0.36105,0.45796,0.56041,0.67198,0.76614,0.8603,0.97335,1.0983,1.214,1.3364,1.4598,1.5906,1.7248,1.8567,1.9872
"Indonesia3241",0.033767,0.074571,0.13063,0.19694,0.27238,0.36105,0.45796,0.56041,0.67198,0.76614,0.8603,0.97335,1.0983,1.214,1.3364,1.4598,1.5906,1.7248,1.8567,1.9872
"Indonesia3242",0.033767,0.074571,0.13063,0.19694,0.27238,0.36105,0.45796,0.56041,0.67198,0.76614,0.8603,0.97335,1.0983,1.214,1.3364,1.4598,1.5906,1.7248,1.8567,1.9872
"Indonesia3243",0.033767,0.074571,0.13063,0.19694,0.27238,0.36105,0.45796,0.56041,0.67198,0.76614,0.8603,0.97335,1.0983,1.214,1.3364,1.4598,1.5906,1.7248,1.8567,1.9872
"Indonesia3244",0.033767,0.074571,0.13063,0.19694,0.27238,0.36105,0.45796,0.56041,0.67198,0.76614,0.8603,0.97335,1.0983,1.214,1.3364,1.4598,1.5906,1.7248,1.8567,1.9872
"Indonesia3245",0.033767,0.074571,0.13063,0.19694,0.27238,0.36105,0.45796,0.56041,0.67198,0.76614,0.8603,0.97335,1.0983,1.214,1.3364,1.4598,1.5906,1.7248,1.8567,1.9872
"Indonesia3246",0.033767,0.074571,0.13063,0.19694,0.27238,0.36105,0.45796,0.56041,0.67198,0.76614,0.8603,0.97335,1.0983,1.214,1.3364,1.4598,1.5906,1.7248,1.8567,1.9872
"Indonesia3247",0.033767,0.074571,0.13063,0.19694,0.27238,0.36105,0.45796,0.56041,0.67198,0.76614,0.8603,0.97335,1.0983,1.214,1.3364,1.4598,1.5906,1.7248,1.8567,1.9872
"Indonesia3248",0.033767,0.074571,0.13063,0.19694,0.27238,0.36105,0.45796,0.56041,0.67198,0.76614,0.8603,0.97335,1.0983,1.214,1.3364,1.4598,1.5906,1.7248,1.8567,1.9872
"Indonesia3249",0.033767,0.074571,0.13063,0.19694,0.27238,0.36105,0.45796,0.56041,0.67198,0.76614,0.8603,0.97335,1.0983,1.214,1.3364,1.4598,1.5906,1.7248,1.8567,1.9872
"Indonesia3250",0.033767,0.074571,0.13063,0.19694,0.27238,0.36105,0.45796,0.56041,0.67198,0.76614,0.8603,0.97335,1.0983,1.214,1.3364,1.4598,1.5906,1.7248,1.8567,1.9872
"Indonesia3251",0.033767,0.074571,0.13063,0.19694,0.27238,0.36105,0.45796,0.56041,0.67198,0.76614,0.8603,0.97335,1.0983,1.214,1.3364,1.4598,1.5906,1.7248,1.8567,1.9872
"Indonesia3252",0.033767,0.074571,0.13063,0.19694,0.27238,0.36105,0.45796,0.56041,0.67198,0.76614,0.8603,0.97335,1.0983,1.214,1.3364,1.4598,1.5906,1.7248,1.8567,1.9872
"Indonesia3253",0.033767,0.074571,0.13063,0.19694,0.27238,0.36105,0.45796,0.56041,0.67198,0.76614,0.8603,0.97335,1.0983,1.214,1.3364,1.4598,1.5906,1.7248,1.8567,1.9872
"Indonesia3254",0.033767,0.074571,0.13063,0.19694,0.27238,0.36105,0.45796,0.56041,0.67198,0.76614,0.8603,0.97335,1.0983,1.214,1.3364,1.4598,1.5906,1.7248,1.8567,1.9872
"Indonesia3255",0.033767,0.074571,0.13063,0.19694,0.27238,0.36105,0.45796,0.56041,0.67198,0.76614,0.8603,0.97335,1.0983,1.214,1.3364,1.4598,1.5906,1.7248,1.8567,1.9872
"Indonesia3256",0.033767,0.074571,0.13063,0.19694,0.27238,0.36105,0.45796,0.56041,0.67198,0.76614,0.8603,0.97335,1.0983,1.214,1.3364,1.4598,1.5906,1.7248,1.8567,1.9872
"Indonesia3257",0.033767,0.074571,0.13063,0.19694,0.27238,0.36105,0.45796,0.56041,0.67198,0.76614,0.8603,0.97335,1.0983,1.214,1.3364,1.4598,1.5906,1.7248,1.8567,1.9872
"Indonesia3258",0.033767,0.074571,0.13063,0.19694,0.27238,0.36105,0.45796,0.56041,0.67198,0.76614,0.8603,0.97335,1.0983,1.214,1.3364,1.4598,1.5906,1.7248,1.8567,1.9872
"Indonesia3259",0.033767,0.074571,0.13063,0.19694,0.27238,0.36105,0.45796,0.56041,0.67198,0.76614,0.8603,0.97335,1.0983,1.214,1.3364,1.4598,1.5906,1.7248,1.8567,1.9872
"Indonesia3260",0.033767,0.074571,0.13063,0.19694,0.27238,0.36105,0.45796,0.56041,0.67198,0.76614,0.8603,0.97335,1.0983,1.214,1.3364,1.4598,1.5906,1.7248,1.8567,1.9872
"Indonesia3261",0.033767,0.074571,0.13063,0.19694,0.27238,0.36105,0.45796,0.56041,0.67198,0.76614,0.8603,0.97335,1.0983,1.214,1.3364,1.4598,1.5906,1.7248,1.8567,1.9872
"Indonesia3262",0.033767,0.074571,0.13063,0.19694,0.27238,0.36105,0.45796,0.56041,0.67198,0.76614,0.8603,0.97335,1.0983,1.214,1.3364,1.4598,1.5906,1.7248,1.8567,1.9872
"Indonesia3263",0.033767,0.074571,0.13063,0.19694,0.27238,0.36105,0.45796,0.56041,0.67198,0.76614,0.8603,0.97335,1.0983,1.214,1.3364,1.4598,1.5906,1.7248,1.8567,1.9872
"Indonesia3264",0.033767,0.074571,0.13063,0.19694,0.27238,0.36105,0.45796,0.56041,0.67198,0.76614,0.8603,0.97335,1.0983,1.214,1.3364,1.4598,1.5906,1.7248,1.8567,1.9872
"Indonesia3265",0.033767,0.074571,0.13063,0.19694,0.27238,0.36105,0.45796,0.56041,0.67198,0.76614,0.8603,0.97335,1.0983,1.214,1.3364,1.4598,1.5906,1.7248,1.8567,1.9872
"Indonesia3266",0.033767,0.074571,0.13063,0.19694,0.27238,0.36105,0.45796,0.56041,0.67198,0.76614,0.8603,0.97335,1.0983,1.214,1.3364,1.4598,1.5906,1.7248,1.8567,1.9872
"Indonesia3267",0.033767,0.074571,0.13063,0.19694,0.27238,0.36105,0.45796,0.56041,0.67198,0.76614,0.8603,0.97335,1.0983,1.214,1.3364,1.4598,1.5906,1.7248,1.8567,1.9872
"Indonesia3268",0.033767,0.074571,0.13063,0.19694,0.27238,0.36105,0.45796,0.56041,0.67198,0.76614,0.8603,0.97335,1.0983,1.214,1.3364,1.4598,1.5906,1.7248,1.8567,1.9872
"Indonesia3269",0.033767,0.074571,0.13063,0.19694,0.27238,0.36105,0.45796,0.56041,0.67198,0.76614,0.8603,0.97335,1.0983,1.214,1.3364,1.4598,1.5906,1.7248,1.8567,1.9872
"Indonesia3270",0.033767,0.074571,0.13063,0.19694,0.27238,0.36105,0.45796,0.56041,0.67198,0.76614,0.8603,0.97335,1.0983,1.214,1.3364,1.4598,1.5906,1.7248,1.8567,1.9872
"Indonesia3271",0.033767,0.074571,0.13063,0.19694,0.27238,0.36105,0.45796,0.56041,0.67198,0.76614,0.8603,0.97335,1.0983,1.214,1.3364,1.4598,1.5906,1.7248,1.8567,1.9872
"Indonesia3272",0.033767,0.074571,0.13063,0.19694,0.27238,0.36105,0.45796,0.56041,0.67198,0.76614,0.8603,0.97335,1.0983,1.214,1.3364,1.4598,1.5906,1.7248,1.8567,1.9872
"Indonesia3273",0.033767,0.074571,0.13063,0.19694,0.27238,0.36105,0.45796,0.56041,0.67198,0.76614,0.8603,0.97335,1.0983,1.214,1.3364,1.4598,1.5906,1.7248,1.8567,1.9872
"Indonesia3274",0.033767,0.074571,0.13063,0.19694,0.27238,0.36105,0.45796,0.56041,0.67198,0.76614,0.8603,0.97335,1.0983,1.214,1.3364,1.4598,1.5906,1.7248,1.8567,1.9872
"Indonesia3275",0.033767,0.074571,0.13063,0.19694,0.27238,0.36105,0.45796,0.56041,0.67198,0.76614,0.8603,0.97335,1.0983,1.214,1.3364,1.4598,1.5906,1.7248,1.8567,1.9872
"Indonesia3276",0.033767,0.074571,0.13063,0.19694,0.27238,0.36105,0.45796,0.56041,0.67198,0.76614,0.8603,0.97335,1.0983,1.214,1.3364,1.4598,1.5906,1.7248,1.8567,1.9872
"Indonesia3277",0.033767,0.074571,0.13063,0.19694,0.27238,0.36105,0.45796,0.56041,0.67198,0.76614,0.8603,0.97335,1.0983,1.214,1.3364,1.4598,1.5906,1.7248,1.8567,1.9872
"Indonesia3278",0.033767,0.074571,0.13063,0.19694,0.27238,0.36105,0.45796,0.56041,0.67198,0.76614,0.8603,0.97335,1.0983,1.214,1.3364,1.4598,1.5906,1.7248,1.8567,1.9872
"Indonesia3279",0.033767,0.074571,0.13063,0.19694,0.27238,0.36105,0.45796,0.56041,0.67198,0.76614,0.8603,0.97335,1.0983,1.214,1.3364,1.4598,1.5906,1.7248,1.8567,1.9872
"Indonesia3280",0.033767,0.074571,0.13063,0.19694,0.27238,0.36105,0.45796,0.56041,0.67198,0.76614,0.8603,0.97335,1.0983,1.214,1.3364,1.4598,1.5906,1.7248,1.8567,1.9872
"Indonesia3281",0.033587,0.073759,0.13052,0.19697,0.27218,0.3607,0.45854,0.56179,0.67376,0.767185,0.86061,0.97529,1.0999,1.2175,1.3422,1.4646,1.5971,1.7319,1.8653,1.9985
"Indonesia3282",0.033587,0.073759,0.13052,0.19697,0.27218,0.3607,0.45854,0.56179,0.67376,0.767185,0.86061,0.97529,1.0999,1.2175,1.3422,1.4646,1.5971,1.7319,1.8653,1.9985
"Indonesia3283",0.041662,0.088552,0.1522,0.22644,0.30844,0.40371,0.50849,0.61844,0.73684,0.837195,0.93755,1.0584,1.1911,1.3167,1.4494,1.5775,1.7157,1.8607,1.9982,2.1366
"Indonesia3284",0.041662,0.088552,0.1522,0.22644,0.30844,0.40371,0.50849,0.61844,0.73684,0.837195,0.93755,1.0584,1.1911,1.3167,1.4494,1.5775,1.7157,1.8607,1.9982,2.1366
"Indonesia3285",0.033587,0.073759,0.13052,0.19697,0.27218,0.3607,0.45854,0.56179,0.67376,0.767185,0.86061,0.97529,1.0999,1.2175,1.3422,1.4646,1.5971,1.7319,1.8653,1.9985
"Indonesia3287",0.041662,0.088552,0.1522,0.22644,0.30844,0.40371,0.50849,0.61844,0.73684,0.837195,0.93755,1.0584,1.1911,1.3167,1.4494,1.5775,1.7157,1.8607,1.9982,2.1366
"Indonesia3288",0.041662,0.088552,0.1522,0.22644,0.30844,0.40371,0.50849,0.61844,0.73684,0.837195,0.93755,1.0584,1.1911,1.3167,1.4494,1.5775,1.7157,1.8607,1.9982,2.1366
"Indonesia3289",0.041662,0.088552,0.1522,0.22644,0.30844,0.40371,0.50849,0.61844,0.73684,0.837195,0.93755,1.0584,1.1911,1.3167,1.4494,1.5775,1.7157,1.8607,1.9982,2.1366
"Indonesia3290",0.041662,0.088552,0.1522,0.22644,0.30844,0.40371,0.50849,0.61844,0.73684,0.837195,0.93755,1.0584,1.1911,1.3167,1.4494,1.5775,1.7157,1.8607,1.9982,2.1366
"Indonesia3291",0.041662,0.088552,0.1522,0.22644,0.30844,0.40371,0.50849,0.61844,0.73684,0.837195,0.93755,1.0584,1.1911,1.3167,1.4494,1.5775,1.7157,1.8607,1.9982,2.1366
